sample_id,length,local_mode,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,n_features
L150_right_00201,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.011022441524991631,86
L150_right_00202,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010330871870756759,86
L150_right_00203,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.01915204443281013,86
L150_right_00204,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.007397299752682048,86
L150_right_00205,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013579433434613616,86
L150_right_00206,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010767733362775181,86
L150_right_00207,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010481378753748874,86
L150_right_00208,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.011059697170136443,86
L150_right_00209,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013825666396019926,86
L150_right_00210,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.012821983650823095,86
L150_right_00211,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.009146768737426841,86
L150_right_00212,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.00830171629703056,86
L150_right_00213,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.012675528339502778,86
L150_right_00214,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013144422975911684,86
L150_right_00215,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.02105836719511924,86
L150_right_00216,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.0,86
L150_right_00217,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010247018747061019,86
L150_right_00218,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.011650226254516246,86
L150_right_00219,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013617213758380334,86
L150_right_00220,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.020439794424558018,86
L150_right_00221,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.01297646938424582,86
L150_right_00222,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013475075379403062,86
L150_right_00223,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.008142294860873995,86
L150_right_00224,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013468441110904316,86
L150_right_00225,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.01930336003206111,86
L150_right_00226,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.015752245105615074,86
L150_right_00227,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.015244333757655736,86
L150_right_00228,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.012882933484884344,86
L150_right_00229,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.019121594747543845,86
L150_right_00230,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.012654040508048227,86
L150_right_00231,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.012722884567535168,86
L150_right_00232,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013724707733542459,86
L150_right_00233,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.011237173478597878,86
L150_right_00234,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.011634166955751401,86
L150_right_00235,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010739780205701694,86
L150_right_00236,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.02140074952742524,86
L150_right_00237,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.01739644754251419,86
L150_right_00238,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.00837519777846054,86
L150_right_00239,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013380901627305718,86
L150_right_00240,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.0,86
L150_right_00241,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.015176384559839499,86
L150_right_00242,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.01043301350309977,86
L150_right_00243,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.020410184801556076,86
L150_right_00244,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.013359459932126345,86
L150_right_00245,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010207196028296887,86
L150_right_00246,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.017735957552152064,86
L150_right_00247,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.010393432557086921,86
L150_right_00248,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,1.734723475976807e-18,86
L150_right_00249,150,right,p_msp,P+MSP,contiguous_property,contiguous,property,0.009020405657860145,86
L150_right_00000,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1974367646415268,222
L150_right_00001,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17847402761908837,222
L150_right_00002,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18690172196642493,222
L150_right_00003,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17208034931270727,222
L150_right_00004,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18070554252196366,222
L150_right_00005,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.22535600315128532,222
L150_right_00006,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.156041927933943,222
L150_right_00007,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18031399882603247,222
L150_right_00008,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20202464229781222,222
L150_right_00009,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17788345245119602,222
L150_right_00010,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20056758331756608,222
L150_right_00011,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1661168195065231,222
L150_right_00012,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13495166707149306,222
L150_right_00013,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17265572064345638,222
L150_right_00014,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18396236720750894,222
L150_right_00015,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17022983944282705,222
L150_right_00016,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1947853103979165,222
L150_right_00017,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17613869191778894,222
L150_right_00018,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2066537673695334,222
L150_right_00019,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14491230500862928,222
L150_right_00020,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19713185278046882,222
L150_right_00021,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18542178720552488,222
L150_right_00022,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17984334545894412,222
L150_right_00023,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18985981200699686,222
L150_right_00024,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20457011134891298,222
L150_right_00025,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18654525301512367,222
L150_right_00026,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17628923048950804,222
L150_right_00027,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18754731511566386,222
L150_right_00028,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19814994175565326,222
L150_right_00029,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17866051667343563,222
L150_right_00030,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18945720492374277,222
L150_right_00031,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1555544065439414,222
L150_right_00032,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14154717994113442,222
L150_right_00033,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18103515049167754,222
L150_right_00034,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17531828943391153,222
L150_right_00035,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19122744153719826,222
L150_right_00036,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20010545437839897,222
L150_right_00037,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20754220218718555,222
L150_right_00038,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17894185055099357,222
L150_right_00039,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17814379722091964,222
L150_right_00040,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15659520174770564,222
L150_right_00041,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16815168516720225,222
L150_right_00042,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18023585608971618,222
L150_right_00043,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1910320049208175,222
L150_right_00044,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17453855969282356,222
L150_right_00045,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16067689008506483,222
L150_right_00046,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16390331950701556,222
L150_right_00047,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19225892650499846,222
L150_right_00048,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17433953425726337,222
L150_right_00049,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18318994541988354,222
L150_right_00050,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15889969566585713,222
L150_right_00051,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17592066762495615,222
L150_right_00052,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16371082509104248,222
L150_right_00053,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18350363443512654,222
L150_right_00054,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17922893304412651,222
L150_right_00055,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14722035682681867,222
L150_right_00056,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1799601926719299,222
L150_right_00057,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19451008920748217,222
L150_right_00058,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18639443796360708,222
L150_right_00059,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18783276825663967,222
L150_right_00060,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1993553284486835,222
L150_right_00061,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18592667825005005,222
L150_right_00062,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19004665436856047,222
L150_right_00063,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17900487671846357,222
L150_right_00064,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20066375236875564,222
L150_right_00065,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2056717383505725,222
L150_right_00066,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1843229917457394,222
L150_right_00067,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13842563658336945,222
L150_right_00068,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17190350534635054,222
L150_right_00069,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16749131513675222,222
L150_right_00070,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19423795169531277,222
L150_right_00071,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19249378212691579,222
L150_right_00072,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.149739259585029,222
L150_right_00073,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17215305693054483,222
L150_right_00074,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16552676351944615,222
L150_right_00075,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18050694734060652,222
L150_right_00076,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15741447858823018,222
L150_right_00077,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18948897784476693,222
L150_right_00078,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18105141579452205,222
L150_right_00079,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1707731714123645,222
L150_right_00080,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1749225779858952,222
L150_right_00081,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15705948518543789,222
L150_right_00082,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1880872659585406,222
L150_right_00083,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17159992899089532,222
L150_right_00084,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15879140227266983,222
L150_right_00085,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15952317487325166,222
L150_right_00086,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19914388072692002,222
L150_right_00087,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2028216494922755,222
L150_right_00088,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16313025938164016,222
L150_right_00089,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1713961743545643,222
L150_right_00090,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14692517651351236,222
L150_right_00091,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14723406818514898,222
L150_right_00092,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13820495289589294,222
L150_right_00093,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19099852119061667,222
L150_right_00094,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16639184351866976,222
L150_right_00095,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1925676541461284,222
L150_right_00096,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18855212324032739,222
L150_right_00097,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21656041716754088,222
L150_right_00098,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1855698305105073,222
L150_right_00099,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1699674363222848,222
L150_right_00100,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.180391686594466,222
L150_right_00101,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16274965102913858,222
L150_right_00102,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16857130045618293,222
L150_right_00103,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19324365840907895,222
L150_right_00104,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20597449890846353,222
L150_right_00105,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1708237462402829,222
L150_right_00106,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.176813058623825,222
L150_right_00107,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13736024651954676,222
L150_right_00108,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1574697731869262,222
L150_right_00109,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17553518051892664,222
L150_right_00110,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16704711579740242,222
L150_right_00111,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16223397361682804,222
L150_right_00112,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18224256354938334,222
L150_right_00113,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18187871408007267,222
L150_right_00114,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2035447128361789,222
L150_right_00115,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1946069057051976,222
L150_right_00116,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18183148216537962,222
L150_right_00117,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17907430302043847,222
L150_right_00118,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1791435534372135,222
L150_right_00119,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1969238794625556,222
L150_right_00120,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17957191423811078,222
L150_right_00121,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19529290278837058,222
L150_right_00122,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1786736854466193,222
L150_right_00123,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15568987852152819,222
L150_right_00124,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16736461320203727,222
L150_right_00125,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1557371478287551,222
L150_right_00126,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1843104815727729,222
L150_right_00127,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19217578523709414,222
L150_right_00128,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1864587370004301,222
L150_right_00129,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.208450981415104,222
L150_right_00130,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1842565791976515,222
L150_right_00131,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20550718515423536,222
L150_right_00132,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.2145106277921104,222
L150_right_00133,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18883838592352548,222
L150_right_00134,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.21169004631439936,222
L150_right_00135,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18165213855521326,222
L150_right_00136,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18533049971552126,222
L150_right_00137,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1853622127190725,222
L150_right_00138,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15288988127100564,222
L150_right_00139,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19387662893279195,222
L150_right_00140,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17072028460520072,222
L150_right_00141,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18725697118937276,222
L150_right_00142,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18568620778899425,222
L150_right_00143,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19751027326047868,222
L150_right_00144,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18043327119042699,222
L150_right_00145,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18266074012765726,222
L150_right_00146,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1913544323824638,222
L150_right_00147,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17883465798690196,222
L150_right_00148,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20668857487538592,222
L150_right_00149,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.20229655057432339,222
L150_right_00150,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18385412635126985,222
L150_right_00151,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18718354978498092,222
L150_right_00152,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19212341161202084,222
L150_right_00153,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16379390982848127,222
L150_right_00154,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1713504377312926,222
L150_right_00155,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19153919857090382,222
L150_right_00156,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16908895263468296,222
L150_right_00157,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17954167887047004,222
L150_right_00158,150,right,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16160171982557892,222
