length,condition,representation,representation_label,n_features,n_pairs,retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate
100,trim_5bp,cpkm_weight_w100,CPKM weight=1,297,500,0.998,0.9688587501034285,0.9454625257920173,0.24485783979443365,0.33026328132738936,0.24031431084133187,0.998
100,substitution_1pct_N_3pct,cpkm_weight_w100,CPKM weight=1,297,500,1.0,0.9571446520358943,0.9157013939787204,0.28333881459933535,0.410605904886292,0.2324656712682867,1.0
100,local_mismatch_6bp,cpkm_weight_w100,CPKM weight=1,297,500,1.0,0.9637599222547386,0.9203012420990447,0.26065265724432896,0.39924618435641374,0.23611004389965126,1.0
100,short_indel,cpkm_weight_w100,CPKM weight=1,297,500,1.0,0.9883593734413241,0.9579957315773304,0.11347078041500104,0.28984173550851766,0.2588302900600138,1.0
150,substitution_1pct,ck4p_msp,CK4P-MSP,222,500,1.0,0.9949626003147216,0.9871845464600137,0.08575829192881926,0.16009631260636817,0.08181815512328462,1.0
150,N_3pct,ck4p_msp,CK4P-MSP,222,500,1.0,0.9922331053281667,0.9890472891429232,0.12382347813349781,0.14800479762707902,0.08191832032695551,1.0
150,trim_5bp,ck4p_msp,CK4P-MSP,222,500,1.0,0.9976612773033798,0.9969136886480283,0.06787201172835787,0.07856561171443464,0.08440385305823031,1.0
150,substitution_1pct_N_3pct,ck4p_msp,CK4P-MSP,222,500,1.0,0.9868752929530564,0.9763808856478731,0.15861626058365613,0.21734357127061388,0.07724535667280043,1.0
150,local_mismatch_6bp,ck4p_msp,CK4P-MSP,222,500,1.0,0.9921011320414617,0.9894284243267581,0.12474543209788164,0.14540684718021943,0.07924167737003339,1.0
150,short_indel,ck4p_msp,CK4P-MSP,222,500,1.0,0.9964152759135737,0.990384991001541,0.07110076545654062,0.1386723399989036,0.08254911682276521,1.0
150,substitution_1pct,pkm_weight_w010,PKM weight=0.1,297,500,1.0,0.9948420074151786,0.9867067992088182,0.08680052096978061,0.1630533697516255,0.08468282597217044,1.0
150,N_3pct,pkm_weight_w010,PKM weight=0.1,297,500,1.0,0.9920687667924131,0.9889442088135881,0.125156740655825,0.14869916838188196,0.08470313417915785,1.0
150,trim_5bp,pkm_weight_w010,PKM weight=0.1,297,500,1.0,0.9974172884042928,0.9965198824395224,0.07135510160705645,0.08342801938250928,0.08713243536147815,1.0
150,substitution_1pct_N_3pct,pkm_weight_w010,PKM weight=0.1,297,500,1.0,0.9865945131277502,0.9759612513482733,0.16033383775271165,0.21926571155751776,0.07990056748400817,1.0
150,local_mismatch_6bp,pkm_weight_w010,PKM weight=0.1,297,500,1.0,0.9919293334936435,0.9890702611063054,0.12614355598637841,0.14784948494501596,0.08206994837361982,1.0
150,short_indel,pkm_weight_w010,PKM weight=0.1,297,500,1.0,0.9963265541497911,0.9902632214194821,0.07201029041312466,0.1395476759292778,0.08540393981691938,1.0
150,substitution_1pct,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9942218153603866,0.9854595820288359,0.0918355572539748,0.17053104084628343,0.09816805310842038,1.0
150,N_3pct,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9912235971799658,0.987808002322713,0.1317086679547554,0.1561537491270807,0.09789923044686549,1.0
150,trim_5bp,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9961624883518464,0.9945824987099354,0.08687991923573042,0.10409129312634204,0.09994632577321119,1.0
150,substitution_1pct_N_3pct,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9851505025976037,0.9734920096259239,0.16877655470674185,0.23025166810580258,0.09248298999712994,1.0
150,local_mismatch_6bp,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9910457981048645,0.9878262223920102,0.13289048096109585,0.15603682496221163,0.0954217101782831,1.0
150,short_indel,ck4p_msp_pkm_w025,CK4P-MSP-PKM,297,500,1.0,0.9958702707931948,0.9892777281977425,0.0763926266035733,0.14643955424722627,0.09890996179454101,1.0
150,substitution_1pct,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9921704108714595,0.9771476192858577,0.10612086254704366,0.21378669990536228,0.1317388129405781,1.0
150,N_3pct,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9884280361541787,0.982605782558115,0.15080021789438552,0.18651627405530558,0.13091328872448454,1.0
150,trim_5bp,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9920119958706769,0.9875208399333602,0.12469668012270119,0.15798200737553705,0.13172148380958298,1.0
150,substitution_1pct_N_3pct,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9803741600748117,0.9631686671909094,0.1933930394823112,0.27140794403914076,0.12340331025571538,1.0
150,local_mismatch_6bp,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9881233348958263,0.9805786314164145,0.15197894101821452,0.19708557167340976,0.12857894142685097,1.0
150,short_indel,pkm_weight_w050,PKM weight=0.5,297,500,1.0,0.9943610258444535,0.9843540741310999,0.08873891070991703,0.17689474862374938,0.13369775125912467,1.0
150,substitution_1pct,pkm_weight_w075,PKM weight=0.75,297,500,1.0,0.9892312640890782,0.9671896857418414,0.12311460197478323,0.25616523145482056,0.1666281961470657,1.0
