retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,representation_label,n_pairs,n_features
0.7952380952380952,0.9992257021509393,0.9985361859116598,0.038324635058939335,0.05410756113818798,0.00041988790497533965,0.7952380952380952,63,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9908189308067294,0.9882233471352787,0.1347617196655582,0.1534708144969752,0.12190998344353535,1.0,63,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.935947411795503,0.8719633841375565,0.3458890819864288,0.5060360148114238,0.3283944109815434,1.0,63,substitution_1pct_N_3pct,ck4,CK4,420,136
0.0380952380952381,0.9976214071342864,0.9970583018497698,0.06885498690469381,0.07670329834181891,-0.00041960796893240773,0.03571428571428571,63,substitution_1pct_N_3pct,p,P,420,11
0.9595238095238096,0.9987324328165657,0.9974619605407176,0.049197458924865,0.07124659775180502,0.0013554886742606271,0.9595238095238096,63,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9667844094648947,0.9346494685160326,0.249711527844556,0.3615254711449465,0.16495572002683698,1.0,63,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9673399223060344,0.9351627319609354,0.2472874297578389,0.3601030500275981,0.16750750957492225,1.0,63,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.888095238095238,0.9981769199754261,0.9974733894737943,0.06013680678681175,0.07108600361152792,0.0006909710940109662,0.888095238095238,63,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9774337505821185,0.9558870056054597,0.2060423388324897,0.2970282237645707,0.11216260476997492,1.0,63,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.90979493159731,0.8771450247156365,0.42179631283449975,0.49569138641772587,0.30115468608369567,1.0,63,local_mismatch_6bp,ck4,CK4,420,136
0.07142857142857142,0.99985617684978,0.9995767981086202,0.015263592708211864,0.029092996226635973,-0.00011677240969069952,0.07142857142857142,63,local_mismatch_6bp,p,P,420,11
0.8833333333333333,0.9990907700540921,0.997677111725494,0.03931274667529967,0.06815991750947412,0.0010093671240513085,0.8833333333333333,63,local_mismatch_6bp,msp,MSP,420,75
1.0,0.954825554223545,0.9385650031400552,0.2985021004553088,0.35052816381978613,0.151109234883179,1.0,63,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.954442850825701,0.9381934698307668,0.2997895460751396,0.3515864757955302,0.1534055292233639,1.0,63,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8666666666666667,0.9994734734519359,0.9986604115527697,0.02991138840285468,0.051760765458603725,0.0005688085447102483,0.8666666666666667,63,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9695806261670606,0.9586791618014384,0.24497712196035165,0.287474652943663,0.10261791938589054,1.0,63,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9845626386514833,0.9411574539233478,0.11326535482441752,0.343050962973232,0.3655348962093518,1.0,63,short_indel,ck4,CK4,420,136
0.75,0.9999941527314732,0.9999770482297383,0.002173969169179356,0.006775205970114357,2.2409920922644182e-05,0.7214285714285714,63,short_indel,p,P,420,11
1.0,0.9998853946222311,0.9995704301858073,0.009853800916388518,0.029311083246108767,0.001777922633256792,1.0,63,short_indel,msp,MSP,420,75
1.0,0.9922783956914782,0.9705787269616739,0.08010803960529629,0.24257366221094762,0.18339922943268652,1.0,63,short_indel,ck4_p,CK4+P,420,147
1.0,0.9922240166368572,0.9705139790260258,0.08045003273042359,0.24284061799068582,0.18607407044260862,1.0,63,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999397736768523,0.9997813542977013,0.007154819332665596,0.020911513472501475,0.001027784813661742,1.0,63,short_indel,p_msp,P+MSP,420,86
1.0,0.9948140620017293,0.980342652684018,0.0657012308558372,0.19827853429977102,0.12444702650715517,1.0,63,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9747046565419285,0.9100571042707064,0.15448279572039628,0.4241290732167187,0.3550219730169323,1.0,64,substitution_1pct,ck4,CK4,420,136
0.5976190476190476,0.9999844864159603,0.999939944383092,0.0036361556158897167,0.010959489582848111,1.4953811584006702e-05,0.5666666666666667,64,substitution_1pct,p,P,420,11
1.0,0.9999056854180719,0.9996876337596351,0.009242146194783668,0.024994642106089128,0.0018018920746673789,1.0,64,substitution_1pct,msp,MSP,420,75
1.0,0.9873445714789444,0.9550165313697184,0.10927065554302022,0.2999445961045969,0.17811242724631537,1.0,64,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9873051709800004,0.954919617371334,0.10944805234590166,0.3002675050913557,0.18078522462399624,1.0,64,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.999945085917016,0.9998096088749568,0.007061653093648646,0.019513630709885106,0.0010302098922828433,1.0,64,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9915316094586536,0.9699383977371332,0.0893923224657856,0.24520005244814808,0.12091032402440158,1.0,64,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9607233484735254,0.9436148708801342,0.2775211255169465,0.33581283189115485,0.3486333354814617,1.0,64,N_3pct,ck4,CK4,420,136
0.03571428571428571,0.9977251632421065,0.9972781533804749,0.06737207734438866,0.07378133083936993,-0.00037245531952329947,0.03571428571428571,64,N_3pct,p,P,420,11
0.9642857142857143,0.9988434559426427,0.9976475926130302,0.0469639089548797,0.06859045633785765,0.0014548555937203527,0.9642857142857143,64,N_3pct,msp,MSP,420,75
1.0,0.9792242558578159,0.9707764318839135,0.20209755672297094,0.24175839103014166,0.17508650213642327,1.0,64,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9797834022080839,0.9714665031544809,0.19927290461851782,0.23888697805284442,0.17772352891712725,1.0,64,N_3pct,ck4_msp,CK4+MSP,420,211
0.919047619047619,0.9982843095923748,0.9976843659803711,0.05834843059597859,0.06805341791514001,0.0007683010168234427,0.919047619047619,64,N_3pct,p_msp,P+MSP,420,86
1.0,0.9857639892194248,0.9802903330655515,0.16740869899363922,0.198542966487689,0.11897981082058155,1.0,64,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.974691874329035,0.9669865619770555,0.22369892839471317,0.25695695312864886,0.35856743986022593,1.0,64,trim_5bp,ck4,CK4,420,136
0.26666666666666666,0.9999187365057762,0.9998258782218777,0.012334057351944518,0.018661284806514876,-6.249593083825936e-06,0.25952380952380955,64,trim_5bp,p,P,420,11
0.7428571428571429,0.9985232431714061,0.9971343826222453,0.052845560181498455,0.07570491011660202,0.0005765311979266586,0.7428571428571429,64,trim_5bp,msp,MSP,420,75
1.0,0.9873053054174057,0.9834422494402949,0.15844148114104123,0.18197664941207797,0.1798561086669287,1.0,64,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9866075587502205,0.9827327774065586,0.16281431380627592,0.1858342713793927,0.18196908656410052,1.0,64,trim_5bp,ck4_msp,CK4+MSP,420,211
0.7976190476190477,0.9992209898385911,0.9985156661815764,0.03844491325836344,0.054485417754450885,0.000408136432664681,0.7976190476190477,64,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9910446180020723,0.9884440346051575,0.13314427667683706,0.15202574683297987,0.12167132627755986,1.0,64,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9373259118704776,0.8705311050304922,0.34241546510518334,0.5088576773425917,0.3255936356778799,1.0,64,substitution_1pct_N_3pct,ck4,CK4,420,136
0.03333333333333333,0.997697219579132,0.9972349011282237,0.06776877133551748,0.07436529747915904,-0.0003993036284072015,0.03333333333333333,64,substitution_1pct_N_3pct,p,P,420,11
0.9642857142857143,0.9987481939557418,0.9974727298766835,0.048786226512116705,0.07109518765906332,0.0013345349588128688,0.9642857142857143,64,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9675115657248047,0.9339207820525244,0.24714198584195776,0.3635352948098004,0.1635306129894135,1.0,64,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9680370529131097,0.9348428533272433,0.24483724473310534,0.3609895241382253,0.1659427362775972,1.0,64,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.9023809523809524,0.9982227067674371,0.997544717340888,0.05936723159036047,0.07007526223251159,0.000686998028727122,0.9023809523809524,64,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9779237751351172,0.9556653885763474,0.20394984588594803,0.29777316252786784,0.11109633182766605,1.0,64,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9117704432814872,0.88235294117647,0.41737924132764515,0.48507125007266594,0.301575084717071,1.0,64,local_mismatch_6bp,ck4,CK4,420,136
0.06666666666666667,0.9998549672031553,0.9995896943709384,0.015384734354041946,0.02864631118534968,-0.00011687872899382445,0.06666666666666667,64,local_mismatch_6bp,p,P,420,11
0.8738095238095238,0.9990906480213912,0.9976707799211149,0.03942179016381517,0.06825066636565383,0.0010259821121141699,0.8738095238095238,64,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9558127052423212,0.9411121436645391,0.295383628670346,0.3431846543021459,0.15130034437983958,1.0,64,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9554305456514393,0.9405609090508087,0.29668899934386567,0.34478715390742964,0.1536735787663616,1.0,64,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8714285714285714,0.9994728076122732,0.9986085107416877,0.03001256662127084,0.052753436918992334,0.000585195775432343,0.8714285714285714,64,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9702386861686779,0.9603550476794729,0.242449331143869,0.281584629555151,0.10277382264726909,1.0,64,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.982184389556511,0.9396376076166549,0.1264476387037382,0.3474546665627847,0.3616378272825905,1.0,64,short_indel,ck4,CK4,420,136
0.7333333333333333,0.9999933930350531,0.9999759583305574,0.002382279465444855,0.0069341808104446834,2.0553684539743545e-05,0.7047619047619048,64,short_indel,p,P,420,11
1.0,0.9998836048900553,0.9996255374376845,0.010214616914601194,0.027366418940735802,0.0017771187887645524,1.0,64,short_indel,msp,MSP,420,75
1.0,0.991088891295782,0.9698117401045331,0.08943061318362232,0.2457162979725207,0.18143199325065035,1.0,64,short_indel,ck4_p,CK4+P,420,147
1.0,0.9910339972232832,0.9696188922767374,0.08975439146187483,0.2464999224530154,0.18408504930982889,1.0,64,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999384989625542,0.9997986225616496,0.007441650872847693,0.020068685560907712,0.0010240829532905226,1.0,64,short_indel,p_msp,P+MSP,420,86
1.0,0.9940204624938731,0.9797412190486293,0.07329925824804477,0.2012897393449287,0.1231164948024796,1.0,64,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9787650085780486,0.9235842213493619,0.13411490082220076,0.3909360824766479,0.35749908068595987,1.0,65,substitution_1pct,ck4,CK4,420,136
0.6476190476190476,0.999986654314866,0.9999469997650221,0.003243151071397033,0.010295646209872396,1.4241637802338214e-05,0.6428571428571429,65,substitution_1pct,p,P,420,11
1.0,0.9999119343088773,0.9996522931995723,0.008512419879405467,0.02637069584652553,0.0017477935450223457,1.0,65,substitution_1pct,msp,MSP,420,75
1.0,0.9893758314464574,0.9617222142347709,0.09487413974693461,0.27668630878453004,0.17933745693571793,1.0,65,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9893384714434629,0.9615919362120151,0.09505974090349162,0.2771568242166052,0.1819646899888486,1.0,65,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999492943118717,0.9997991807246753,0.006468670664873237,0.020040901489501523,0.0010122779893966644,1.0,65,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9928878657339307,0.9743495945819035,0.07764304745870908,0.22649655734205673,0.12168754750707343,1.0,65,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9620242651605617,0.942860558690993,0.2725652615098747,0.33805145615774707,0.34876603535748907,1.0,65,N_3pct,ck4,CK4,420,136
0.02619047619047619,0.9977763674572346,0.9973426878593594,0.06661025033136314,0.07290146965402593,-0.00037063408876560847,0.02619047619047619,65,N_3pct,p,P,420,11
0.9571428571428572,0.9988994700932606,0.997865454243203,0.04596022695266693,0.06533586422744986,0.001426461978131387,0.9571428571428572,65,N_3pct,msp,MSP,420,75
1.0,0.9799003163088983,0.9703575087922117,0.1985753474144084,0.24348496158124266,0.17510804444310354,1.0,65,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9804618676269112,0.9708919970102871,0.1956670041587269,0.2412796933014716,0.17759108471874624,1.0,65,N_3pct,ck4_msp,CK4+MSP,420,211
0.919047619047619,0.9983379187752478,0.9977711514135341,0.05746214122352427,0.06676595206253245,0.0007516534337478434,0.919047619047619,65,N_3pct,p_msp,P+MSP,420,86
1.0,0.9862333675703523,0.9798809568397027,0.16445266705209693,0.2005941662829608,0.11886137855986637,1.0,65,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9753989981160248,0.9682236432474084,0.2205283759400664,0.2520963450161052,0.3588129903408842,1.0,65,trim_5bp,ck4,CK4,420,136
0.28809523809523807,0.9999204331691534,0.9998348617475085,0.012235158052067532,0.01817350943788166,-4.771246098156643e-06,0.2833333333333333,65,trim_5bp,p,P,420,11
0.8238095238095238,0.9988593032003455,0.9977994738657602,0.04630369584022912,0.06634034903240255,0.0008376420413787188,0.8238095238095238,65,trim_5bp,msp,MSP,420,75
1.0,0.9876597156425893,0.9840585394935629,0.15619770997957214,0.17855774554951082,0.17998000544608836,1.0,65,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9871291506581854,0.983328561535452,0.15957936427607333,0.1826003190078208,0.1821956070062379,1.0,65,trim_5bp,ck4_msp,CK4+MSP,420,211
0.861904761904762,0.9993898681847495,0.9988662066018786,0.03393656048445681,0.04761894951366581,0.0005337045123626231,0.861904761904762,65,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9913929114951747,0.9888711530274691,0.1305028395264924,0.14919012428663442,0.12183986716419465,1.0,65,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9414508336085363,0.8872965044615087,0.33191227138562757,0.47477028646298,0.3312484025588973,1.0,65,substitution_1pct_N_3pct,ck4,CK4,420,136
0.04285714285714286,0.997762695199914,0.9971961862079278,0.06678941364356429,0.07488408836404517,-0.0003874969214491338,0.04285714285714286,65,substitution_1pct_N_3pct,p,P,420,11
0.9571428571428572,0.9988057074907634,0.9977481836255774,0.04788451601949594,0.0671090767686131,0.0013518816422709214,0.9571428571428572,65,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9696067644042251,0.942499191363333,0.2397051812683733,0.3391186090556443,0.16634391259380255,1.0,65,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9701282705496499,0.9429789904835576,0.23737569161512206,0.33770101703011307,0.1687506004777773,1.0,65,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.8952380952380953,0.9982842013453388,0.9976372683923365,0.058368034762794625,0.06874199477091177,0.000710075802759936,0.8952380952380953,65,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9793397454330713,0.961271917453163,0.19784762566308262,0.2783092398091991,0.112980038029129,1.0,65,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.913228296721048,0.8812630259212237,0.4138849408100115,0.4873129870396418,0.29919665921034533,1.0,65,local_mismatch_6bp,ck4,CK4,420,136
0.09285714285714286,0.9998577916410042,0.9995761938642082,0.014939761772539702,0.029113772364094938,-0.0001103661902904869,0.0880952380952381,65,local_mismatch_6bp,p,P,420,11
0.8714285714285714,0.9990707444458544,0.9974879771206627,0.03893142966981758,0.07088050031144179,0.0009850951359821484,0.8714285714285714,65,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9565430441810261,0.9406006816604192,0.2929073433158647,0.34467177909023466,0.150174040842476,1.0,65,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9561495205834513,0.9402392385514421,0.29425219608911957,0.34571884224973753,0.15249698057829653,1.0,65,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.861904761904762,0.9994642680434292,0.9985499069323506,0.029582746168273825,0.0538533190045734,0.0005528718258557975,0.861904761904762,65,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9707189442693023,0.9601406080212567,0.24045519066022966,0.2823451466986353,0.10203143739375685,1.0,65,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.983638093180189,0.9326027679045907,0.11957052734073116,0.3671435128035976,0.3609906159677805,1.0,65,short_indel,ck4,CK4,420,136
0.7761904761904762,0.9999941657753993,0.9999794809612276,0.002226379253522982,0.0064060784342267075,2.117132847172441e-05,0.7595238095238095,65,short_indel,p,P,420,11
1.0,0.9998782093532392,0.9995444600951571,0.010218440221529795,0.030184098509717865,0.001709962208300751,1.0,65,short_indel,msp,MSP,420,75
1.0,0.9918161294777942,0.9662895328167369,0.08456645173737438,0.25965531729031444,0.18105997713558714,1.0,65,short_indel,ck4_p,CK4+P,420,147
1.0,0.9917581512667141,0.9662822977351706,0.08492947718121592,0.2596831455151492,0.18365376396171815,1.0,65,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999361875643193,0.9997647728151676,0.007432256697042352,0.021689954707027857,0.0009830898449995414,1.0,65,short_indel,p_msp,P+MSP,420,86
1.0,0.994503489436276,0.9775136310664083,0.06935866538585793,0.2120676631874682,0.12281011827129801,1.0,65,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9748333472599596,0.9085841408114788,0.15149046305678437,0.4275882550234423,0.3516239934958004,1.0,66,substitution_1pct,ck4,CK4,420,136
0.6166666666666667,0.9999845935021491,0.9999398869976567,0.003524254455711739,0.010964761535747124,9.672868261539374e-06,0.6071428571428571,66,substitution_1pct,p,P,420,11
1.0,0.9999056314731916,0.9996350761609937,0.009107263589821,0.027015664298337478,0.0017259498095264052,1.0,66,substitution_1pct,msp,MSP,420,75
1.0,0.9874089703810545,0.9542538708617406,0.10717133240154998,0.3024768691328361,0.17637354227941843,1.0,66,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9873694893665756,0.9541546675463984,0.10736661342179506,0.3028046587675981,0.1789069314663821,1.0,66,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999451124876703,0.9997840446621235,0.006953138294830472,0.020782450428113542,0.000988975378184647,1.0,66,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9915745240784335,0.9694109786682659,0.08769511969966766,0.24734194876965096,0.11963128680304565,1.0,66,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9630636404073841,0.9481287021694461,0.269088491458227,0.3220907992894724,0.34904238821164746,1.0,66,N_3pct,ck4,CK4,420,136
0.030952380952380953,0.9978272273472675,0.997416652629203,0.0658403808480836,0.0718797041117871,-0.00037145677918277325,0.030952380952380953,66,N_3pct,p,P,420,11
0.969047619047619,0.9989105559414638,0.9977905021320636,0.045678461477953104,0.06647547096946542,0.001358286731533525,0.969047619047619,66,N_3pct,msp,MSP,420,75
1.0,0.9804454338773257,0.9730436766713902,0.19604356142093451,0.23219085910480133,0.17525516751767212,1.0,66,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9809870981744239,0.9736190135862115,0.19320153187284875,0.22969951919296583,0.17764188826444235,1.0,66,N_3pct,ck4_msp,CK4+MSP,420,211
0.9095238095238095,0.9983688916443656,0.9977510230813604,0.05691202297974474,0.06706676350449774,0.0007137131525427924,0.9095238095238095,66,N_3pct,p_msp,P+MSP,420,86
1.0,0.9866004745653716,0.9817322261152522,0.1623800516929166,0.19114257384204006,0.11891613450486384,1.0,66,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9760445518396654,0.9694116958983818,0.21759427110122623,0.24733905515149582,0.35758008219773835,1.0,66,trim_5bp,ck4,CK4,420,136
0.24523809523809523,0.9999244370605813,0.9998578503912832,0.011968972919109264,0.016861130494493476,-3.7587650480820302e-06,0.24285714285714285,66,trim_5bp,p,P,420,11
0.6928571428571428,0.9985183556014217,0.9970838572783423,0.052840620787418,0.07636940119601147,0.0005102727914369303,0.6928571428571428,66,trim_5bp,msp,MSP,420,75
1.0,0.9879844944501234,0.9846823693386082,0.15411316809700842,0.17502931555370288,0.17938414268902217,1.0,66,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9872814537205434,0.9837317794222357,0.15863072687166133,0.18037860349063978,0.18131611327086067,1.0,66,trim_5bp,ck4_msp,CK4+MSP,420,211
0.7571428571428571,0.9992213963310016,0.998498434422931,0.038377955304590414,0.054800754718106984,0.00037331875781946276,0.7571428571428571,66,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9914957815005562,0.9891343391468961,0.12971896374563502,0.14741547260499382,0.12125590220782487,1.0,66,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9384742481318779,0.8766519828650874,0.33940509687607034,0.49668499943312655,0.32224136573721274,1.0,66,substitution_1pct_N_3pct,ck4,CK4,420,136
0.03571428571428571,0.9978092631524712,0.9972988153305028,0.06608178448853322,0.07350078398212036,-0.00038774735823510155,0.03571428571428571,66,substitution_1pct_N_3pct,p,P,420,11
0.9476190476190476,0.9988456290527534,0.997845374563224,0.04709292546627499,0.06564484701290405,0.0013120358989797136,0.9476190476190476,66,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9681417556421746,0.9372830639754871,0.24482295702744358,0.35416642672669046,0.16182725582054203,1.0,66,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9686599385923157,0.9379367395885523,0.24254515321598236,0.3523156550976178,0.1640956592575719,1.0,66,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.9047619047619048,0.9983274461026124,0.9977180057179706,0.05762273512615811,0.0675572850960776,0.0006816003772297614,0.9047619047619048,66,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9783763801123675,0.9579284270008899,0.20192458737630187,0.2900741700546139,0.109858882186914,1.0,66,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9148916032594351,0.8841982662600145,0.409625733756258,0.48125189085140363,0.30037882052693615,1.0,66,local_mismatch_6bp,ck4,CK4,420,136
0.07380952380952381,0.9998658170975121,0.9995848968663058,0.014575334993022576,0.028813259819622926,-0.0001104579207031109,0.07142857142857142,66,local_mismatch_6bp,p,P,420,11
0.8809523809523809,0.9991632819286638,0.9976014606043337,0.03731700716306021,0.06926091720865366,0.00100027305216632,0.8809523809523809,66,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9573787101784735,0.9419848099962623,0.2898834175304942,0.3406322424242552,0.15065884615949252,1.0,66,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9570274425940495,0.9412964898210633,0.29109020601978947,0.34264706991791144,0.15292960760377586,1.0,66,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8738095238095238,0.9995145495130879,0.9986310500208286,0.02841615806534603,0.0523249422696781,0.0005590842631547484,0.8738095238095238,66,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9713069007618703,0.9607907285861298,0.23786371538891932,0.2800331065352767,0.10225714837537493,1.0,66,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9820769053857914,0.9351998586592744,0.1261453591544639,0.36000036276205916,0.357059236415154,1.0,66,short_indel,ck4,CK4,420,136
0.7642857142857142,0.9999936529874863,0.9999767068833831,0.002322407118494414,0.006825392308893653,1.934191631271747e-05,0.7476190476190476,66,short_indel,p,P,420,11
1.0,0.9998641993662271,0.9995120394189304,0.010919003751821104,0.031239726450372488,0.001667161853197712,1.0,66,short_indel,msp,MSP,420,75
1.0,0.991035279186639,0.967594981973507,0.08921581078936705,0.25457812898943505,0.17910393345302994,1.0,66,short_indel,ck4_p,CK4+P,420,147
1.0,0.9909705523760093,0.9673875155511534,0.08960138479488444,0.2553917948723612,0.18161658359759134,1.0,66,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999289261768568,0.9997541367417538,0.007924570726738335,0.022174890471439675,0.000963201014475027,1.0,66,short_indel,p_msp,P+MSP,420,86
1.0,0.9939782525798351,0.9782528707225008,0.07317346920085707,0.20855277160401128,0.12144626885417997,1.0,66,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9750814808229309,0.9158810301992699,0.15544819571814414,0.410167884226825,0.3498807903563291,1.0,67,substitution_1pct,ck4,CK4,420,136
0.6,0.9999838742110424,0.9999374832266291,0.0037327991571408678,0.011181831858256996,9.695673426037197e-06,0.5642857142857143,67,substitution_1pct,p,P,420,11
1.0,0.9999053659096017,0.9996334604859858,0.009380953499841308,0.027075428163878357,0.001707120460930076,1.0,67,substitution_1pct,msp,MSP,420,75
1.0,0.9875326775169867,0.9579241430651113,0.10995494369526947,0.2900889294007594,0.17549166877812572,1.0,67,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9874934233662662,0.9578280273414542,0.11013400385930194,0.29041990988108357,0.17800505304335262,1.0,67,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.999944620060322,0.9997987888989416,0.007173851971911535,0.02006014410696093,0.0009742207289567576,1.0,67,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9916569069811918,0.9718744368712867,0.08995373368826982,0.23717288092107863,0.1190203482752165,1.0,67,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9633134710482063,0.9475436306898902,0.26838276530215704,0.32390103644692064,0.34732272511152634,1.0,67,N_3pct,ck4,CK4,420,136
0.04285714285714286,0.9979016863619636,0.9974770462361449,0.0646995753636673,0.07103455164437786,-0.0003465502480276991,0.04285714285714286,67,N_3pct,p,P,420,11
0.9666666666666667,0.9989744164604215,0.9979374647078202,0.04435369052477481,0.06422666102446664,0.0014154939412210194,0.9666666666666667,67,N_3pct,msp,MSP,420,75
1.0,0.9806075787050851,0.9727974513017179,0.19535970337320804,0.23324814319799772,0.17439854859498793,1.0,67,N_3pct,ck4_p,CK4+P,420,147
1.0,0.981143943754314,0.973292311809471,0.19252384409892373,0.23111626140302335,0.17676076783785685,1.0,67,N_3pct,ck4_msp,CK4+MSP,420,211
0.9119047619047619,0.9984380514111925,0.9979174181011998,0.05570851627828339,0.06453805713373867,0.0007454034489430732,0.9119047619047619,67,N_3pct,p_msp,P+MSP,420,86
1.0,0.986729857956864,0.9814175628206726,0.16168440708695175,0.1927813205554076,0.1183310018476651,1.0,67,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9766087666903309,0.969779770217103,0.21504077735893182,0.24584641263854248,0.35573779465759425,1.0,67,trim_5bp,ck4,CK4,420,136
0.2523809523809524,0.9999222144201192,0.9998395893257691,0.012140763857922314,0.017911448815864185,-7.291764946802472e-06,0.24047619047619048,67,trim_5bp,p,P,420,11
0.8047619047619048,0.998773436424784,0.9976908873187288,0.04821609443510352,0.067957437557577,0.0007206870226414438,0.8047619047619048,67,trim_5bp,msp,MSP,420,75
1.0,0.9882654905552252,0.9848583064107778,0.15231620845141752,0.17402122015610563,0.1784174068586139,1.0,67,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9876911015575575,0.9841687295480988,0.1560438388197728,0.17793970235394252,0.18050537861899307,1.0,67,trim_5bp,ck4_msp,CK4+MSP,420,211
0.861904761904762,0.9993478254224516,0.998806176180018,0.03522978269376796,0.04886352809163201,0.00047476678112282674,0.861904761904762,67,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9917681391784113,0.9894197157318873,0.12761490923175764,0.14546672339021238,0.1206943937318851,1.0,67,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
