retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9665051373784582,0.8798507028919899,0.17377827446219513,0.49020248661952137,0.3725132898727266,1.0,69,short_indel,cspaced_count_l2,400,136,0.3531066176470588,48.0225
1.0,0.9964074536683463,0.9869996888979878,0.05688645637751064,0.1612470422171453,0.04079519900982191,1.0,69,short_indel,cspaced_property_l2,400,147,0.3947108843537415,58.0225
1.0,0.9825227215462786,0.938872037119574,0.12601236324513057,0.3496511471287273,0.3311211856190938,1.0,69,short_indel,hybrid_ckmer5_csp,400,659,0.17591616084977238,115.92875
1.0,0.9702973874978927,0.898242660412114,0.16493157808890394,0.45112596589781856,0.441628214582379,1.0,69,short_indel,hybrid_ckmer7_csp,400,7515,0.015973220226214238,120.03875
1.0,0.971302211296425,0.881941251510591,0.15359717358291078,0.4858959425827617,0.2613250187412372,1.0,69,short_indel,minhash_k5_s128,400,128,1.0,128.0
1.0,0.9547748945856995,0.8293164437689984,0.19976741038183993,0.5842655093979406,0.2904640751256115,1.0,69,short_indel,minhash_k7_s128,400,128,1.0,128.0
0.705,0.9884591907316738,0.9552428313282854,0.10033936227523485,0.29918944881061,0.007888513616461474,0.705,69,short_indel,eiip_l2,400,69,0.9982427536231884,68.87875
0.5575,0.9988280889835953,0.994556042545808,0.023394260463761488,0.10434503087872202,-0.0009387750003564468,0.5575,69,short_indel,eiip_summary_l2,400,8,1.0,8.0
1.0,0.875075341460494,0.8427621031735575,0.4977881272750959,0.5607814134338667,0.5218615170141558,1.0,69,local_mismatch_6bp,ckmer5_count_l2,400,512,0.11348388671875,58.10375
1.0,0.8232557191452449,0.7999999999999996,0.5925073277973294,0.6324555320336759,0.7096699599010736,1.0,69,local_mismatch_6bp,ckmer7_count_l2,400,7616,0.00814469537815126,62.03
1.0,0.8827988832537039,0.8394865303610946,0.48030790705090126,0.5665923925343606,0.2944565924989532,1.0,69,local_mismatch_6bp,cspaced_count_l2,400,136,0.35515625,48.30125
1.0,0.9872777457064589,0.9822052954942114,0.1582173355361904,0.18865155419445315,0.032253342964546274,1.0,69,local_mismatch_6bp,cspaced_property_l2,400,147,0.3966071428571429,58.30125
1.0,0.9311765435834763,0.9136361170338764,0.36949107007917903,0.4156052979687771,0.28448662773341216,1.0,69,local_mismatch_6bp,hybrid_ckmer5_csp,400,659,0.17663884673748104,116.405
1.0,0.9052667324258519,0.8922804056107019,0.43376110782182536,0.464154272486242,0.378144762046567,1.0,69,local_mismatch_6bp,hybrid_ckmer7_csp,400,7763,0.015500611876851733,120.33125
1.0,0.8857169697805805,0.7974385382271328,0.4690933942949714,0.6364923149217525,0.17681589459495087,1.0,69,local_mismatch_6bp,minhash_k5_s128,400,128,1.0,128.0
1.0,0.8581154400699487,0.7738112056460184,0.523630428875057,0.67259003090269,0.19665295591777504,1.0,69,local_mismatch_6bp,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9959662608052117,0.9930597667299377,0.08714421152488576,0.11781535424721633,0.013625338675419409,1.0,69,local_mismatch_6bp,eiip_l2,400,69,1.0,69.0
0.0225,0.9998132744598169,0.999261438843529,0.015076611370906767,0.03843332063192562,-0.000177350366229215,0.0225,69,local_mismatch_6bp,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9592564100722915,0.8677352277341394,0.20058872592820406,0.5143192850204454,0.5807996587253822,1.0,75,substitution_1pct,ckmer5_count_l2,400,512,0.121689453125,62.305
1.0,0.9317430130947645,0.7857944729151598,0.260660274657527,0.6545311712742804,0.8128415087468653,1.0,75,substitution_1pct,ckmer7_count_l2,400,7481,0.009038898542975538,67.62
1.0,0.9749658566465839,0.9115223458925898,0.15651454179802213,0.4206585963153819,0.3671207946675253,1.0,75,substitution_1pct,cspaced_count_l2,400,136,0.3732077205882353,50.75625
