length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,jittered,2_3,2+3,3,2.0,250,0.1579852680074921,0.13165386239014862,-0.026331405617343474,0.8453835763813247,136,11,25,172,5fold_grouped_cv,logistic,0.8300000000000001,0.8297528460480519,0.024494897427831758,0.024647288066977052
69,jittered,2_3_4,2+3+4,4,0.0,250,0.27265562013701516,0.22621216314083967,-0.04644345699617546,0.8419507568318182,136,11,45,192,holdout,logistic,0.7559523809523809,0.755249973350389,,
69,jittered,2_3_4,2+3+4,4,0.0,250,0.27265562013701516,0.22621216314083967,-0.04644345699617546,0.8419507568318182,136,11,45,192,5fold_grouped_cv,logistic,0.756,0.7557808853233128,0.028705400188814675,0.028860029149124902
69,jittered,2_3_4,2+3+4,4,0.25,250,0.26851200358514055,0.22279509694320018,-0.04571690664194041,0.8420233629392287,136,11,45,192,holdout,logistic,0.8571428571428571,0.8570618264322178,,
69,jittered,2_3_4,2+3+4,4,0.25,250,0.26851200358514055,0.22279509694320018,-0.04571690664194041,0.8420233629392287,136,11,45,192,5fold_grouped_cv,logistic,0.8880000000000001,0.8876741071530105,0.02638181191654586,0.02655833007034889
69,jittered,2_3_4,2+3+4,4,0.5,250,0.25713612131954844,0.21341559178805095,-0.04372052953149755,0.8422409898573323,136,11,45,192,holdout,logistic,0.8571428571428571,0.8570618264322178,,
69,jittered,2_3_4,2+3+4,4,0.5,250,0.25713612131954844,0.21341559178805095,-0.04372052953149755,0.8422409898573323,136,11,45,192,5fold_grouped_cv,logistic,0.8880000000000001,0.8876741071530105,0.02638181191654586,0.02655833007034889
69,jittered,2_3_4,2+3+4,4,1.0,250,0.22287835717491916,0.18518821649894862,-0.03769014067597047,0.8431086388151912,136,11,45,192,holdout,logistic,0.8571428571428571,0.8570618264322178,,
69,jittered,2_3_4,2+3+4,4,1.0,250,0.22287835717491916,0.18518821649894862,-0.03769014067597047,0.8431086388151912,136,11,45,192,5fold_grouped_cv,logistic,0.8880000000000001,0.8876741071530105,0.02638181191654586,0.02655833007034889
69,jittered,2_3_4,2+3+4,4,2.0,250,0.15814010783596985,0.13197255213049927,-0.026167555705470563,0.846534258577828,136,11,45,192,holdout,logistic,0.8571428571428571,0.8570618264322178,,
