retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
0.9988888888888889,0.906133072009488,0.8921359618792093,0.43155251481997353,0.46446535791154747,0.3651406913133731,0.9988888888888889,69,local_mismatch_6bp,hybrid_ckmer7_csp,900,8251,0.014521337480978736,119.81555555555556
1.0,0.9586625669994111,0.8689479828002552,0.20658716837314728,0.5119609296492864,0.5570760519804554,1.0,75,substitution_1pct,ckmer5_count_l2,900,512,0.12142795138888889,62.17111111111111
1.0,0.9307411073975467,0.7971014492753619,0.2676883758749183,0.6370220572706061,0.7900041632045135,1.0,75,substitution_1pct,ckmer7_count_l2,900,8086,0.008353395443427598,67.54555555555555
1.0,0.9755225037770923,0.9167158811050805,0.15805023829662407,0.4081277223600026,0.3450487076520556,1.0,75,substitution_1pct,cspaced_count_l2,900,136,0.37169117647058825,50.55
1.0,0.9973565252333323,0.9911476477436351,0.051930561107264926,0.13305902639472772,0.03773381330501173,1.0,75,substitution_1pct,cspaced_property_l2,900,147,0.4119047619047619,60.55
1.0,0.9780095461163718,0.9300924589144998,0.15070611396272932,0.37391854510518596,0.30510542630701276,1.0,75,substitution_1pct,hybrid_ckmer5_csp,900,659,0.18622323385601078,122.72111111111111
1.0,0.9640488163154394,0.8939560825885737,0.1928725361658822,0.46052994957146304,0.42167399767995145,1.0,75,substitution_1pct,hybrid_ckmer7_csp,900,8233,0.01555879455308582,128.09555555555556
1.0,0.9457932770133427,0.9269295498724733,0.32650448546313654,0.38228379517989747,0.5489734784568533,1.0,75,N_3pct,ckmer5_count_l2,900,512,0.11416124131944444,58.45055555555555
1.0,0.9082464498079088,0.8928053815224025,0.42537110970383485,0.46302185364753085,0.7659676443755883,1.0,75,N_3pct,ckmer7_count_l2,900,8049,0.007640010491296366,61.49444444444445
1.0,0.9669522035657342,0.9511782947936622,0.254225922603381,0.3124794559849903,0.3450444619531303,1.0,75,N_3pct,cspaced_count_l2,900,136,0.35680555555555554,48.525555555555556
1.0,0.9948958385796818,0.9932540009566082,0.10053622379568211,0.11615505952550985,0.038183841826892384,1.0,75,N_3pct,cspaced_property_l2,900,147,0.4015343915343915,59.025555555555556
1.0,0.9703445577965123,0.9607225715495111,0.24168620026304904,0.2802763908281641,0.3013560369928371,1.0,75,N_3pct,hybrid_ckmer5_csp,900,659,0.1782642050244478,117.47611111111111
1.0,0.9515711441937953,0.9428563446086923,0.30913992300569293,0.33806406313374465,0.4099591389710805,1.0,75,N_3pct,hybrid_ckmer7_csp,900,8196,0.01470473401659346,120.52
1.0,0.9714273255759629,0.9651385145866264,0.23796572247172024,0.26405104712139454,0.568870343685914,1.0,75,trim_5bp,ckmer5_count_l2,900,512,0.11740342881944445,60.11055555555556
1.0,0.9642564953136744,0.963086824686153,0.2669374995779747,0.27171004881618344,0.8206074609250759,1.0,75,trim_5bp,ckmer7_count_l2,900,8049,0.008086028630195608,65.08444444444444
1.0,0.977927165831843,0.9707451334653482,0.20886685700141086,0.24188749118151057,0.351279858494544,1.0,75,trim_5bp,cspaced_count_l2,900,136,0.36161764705882354,49.18
1.0,0.9975659859474584,0.9967869978254682,0.0693590598908238,0.08016235916298586,0.038412801896175706,1.0,75,trim_5bp,cspaced_property_l2,900,147,0.40258503401360546,59.18
1.0,0.9844966557617106,0.9810713306972001,0.17532863950413055,0.19456960524636707,0.31145530999425836,1.0,75,trim_5bp,hybrid_ckmer5_csp,900,659,0.18101753498566853,119.29055555555556
1.0,0.9809112406305666,0.9799690786260925,0.1950728010044239,0.20015454715673806,0.4373739210089804,1.0,75,trim_5bp,hybrid_ckmer7_csp,900,8196,0.015161596442709181,124.26444444444445
1.0,0.9094365938386255,0.8130957267863771,0.4107916444222446,0.6113987112784849,0.5149818788211,1.0,75,substitution_1pct_N_3pct,ckmer5_count_l2,900,512,0.11439019097222222,58.56777777777778
1.0,0.851051889762503,0.6916495111015892,0.5280484281065967,0.7853031120508962,0.7094601801870054,1.0,75,substitution_1pct_N_3pct,ckmer7_count_l2,900,8070,0.007629285419248244,61.568333333333335
1.0,0.9453664124409139,0.8809777356226242,0.31757033150051395,0.48789807003029534,0.32390045263294065,1.0,75,substitution_1pct_N_3pct,cspaced_count_l2,900,136,0.35744281045751636,48.61222222222222
1.0,0.9925374528803365,0.9856375636534562,0.11917271416123429,0.1694841354120127,0.035902474918814445,1.0,75,substitution_1pct_N_3pct,cspaced_property_l2,900,147,0.40212396069538925,59.11222222222222
1.0,0.9509870233594809,0.8999164171213232,0.30260681774375164,0.44740044906022686,0.28360149736328866,1.0,75,substitution_1pct_N_3pct,hybrid_ckmer5_csp,900,659,0.17857359635811837,117.68
1.0,0.9217946713214196,0.8388100442307815,0.38289157607621355,0.5677850887781396,0.3807096487649004,1.0,75,substitution_1pct_N_3pct,hybrid_ckmer7_csp,900,8217,0.014686692899544305,120.68055555555556
1.0,0.9700225694431995,0.8989869973973561,0.17147084211362457,0.44947287343653325,0.5672075360734232,1.0,75,short_indel,ckmer5_count_l2,900,512,0.12131510416666667,62.11333333333334
1.0,0.9460405244210405,0.8222110196143456,0.23086448359935613,0.5963035703865843,0.8042640403186743,1.0,75,short_indel,ckmer7_count_l2,900,8080,0.008354991749174917,67.50833333333334
1.0,0.9699497678936886,0.895337014134924,0.1705948515272578,0.4575214500635546,0.338488464513643,1.0,75,short_indel,cspaced_count_l2,900,136,0.37165849673202617,50.54555555555555
1.0,0.996783430379725,0.9889980774872199,0.055869649457822385,0.1483368945374631,0.03704521008715236,1.0,75,short_indel,cspaced_property_l2,900,147,0.4118745275888133,60.54555555555555
