length,local_mode,representation,representation_label,target,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,n_templates,n_features,cv_folds
100,left,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.49700000000000005,0.035298725189445594,0.4867251800706727,0.0317190194467488,250,3,5
100,left,p_auxiliary_only,P auxiliary coordinates,chemistry,0.524,0.016552945357246864,0.5155753532551246,0.010454156849629111,250,3,5
100,left,msp,MSP,spatial_pattern,0.9869999999999999,0.013266499161421611,0.9869896138224833,0.013281537760970677,250,75,5
100,left,msp,MSP,chemistry,0.7709999999999999,0.0298998327754521,0.7703929253725856,0.029446526863697215,250,75,5
100,left,ck4_p,CK4+P,spatial_pattern,0.9299999999999999,0.01516575088810307,0.9299657953228483,0.01516118079826691,250,147,5
100,left,ck4_p,CK4+P,chemistry,0.632,0.025416530054277693,0.6315637798939184,0.025382516829764164,250,147,5
100,left,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.933,0.01363818169698582,0.9329719214661966,0.013633483785682842,250,144,5
100,left,ck4_p_property_only,CK4+P property coordinates,chemistry,0.649,0.02764054992217053,0.6486826716644087,0.027657153163310716,250,144,5
100,left,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.9279999999999999,0.011224972160321787,0.9279493103940121,0.011232452251864271,250,139,5
100,left,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.509,0.022891046284519215,0.5066979808377788,0.023904691043683028,250,139,5
100,left,ck4_msp,CK4+MSP,spatial_pattern,0.991,0.0058309518948453055,0.9909984246755548,0.005832358524700217,250,211,5
100,left,ck4_msp,CK4+MSP,chemistry,0.736,0.04017461885320134,0.735586550181386,0.04032352355604289,250,211,5
100,left,p_msp,P+MSP,spatial_pattern,0.9869999999999999,0.013266499161421611,0.9869896138224833,0.013281537760970677,250,86,5
100,left,p_msp,P+MSP,chemistry,0.789,0.03426368339802362,0.7881997991856308,0.033664863327659944,250,86,5
100,left,ck4p_msp,CK4P-MSP,spatial_pattern,0.9899999999999999,0.005477225575051666,0.9899982496561777,0.005478458262400214,250,222,5
100,left,ck4p_msp,CK4P-MSP,chemistry,0.751,0.03597221149720989,0.7507290297839024,0.03597280843181121,250,222,5
100,left,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.9899999999999999,0.005477225575051666,0.9899982496561777,0.005478458262400214,250,219,5
100,left,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.759,0.03569313659514953,0.7588802323379141,0.035692402706782166,250,219,5
100,left,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.9889999999999999,0.006633249580710805,0.9889973241678307,0.006635768304369475,250,214,5
100,left,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.738,0.042023802778901394,0.7376908633716798,0.042092212930358,250,214,5
100,right,ck4,CK4,spatial_pattern,0.9259999999999999,0.014966629547095735,0.9259731588543471,0.014975869357492257,250,136,5
100,right,ck4,CK4,chemistry,0.497,0.030757112998459412,0.49695406824063293,0.030731073128534764,250,136,5
100,right,p,P,spatial_pattern,0.472,0.025612496949731393,0.4691586497108151,0.025149477145943018,250,11,5
100,right,p,P,chemistry,0.6779999999999999,0.02959729717389746,0.677569351981891,0.029768496523028272,250,11,5
100,right,p_property_only,P property coordinates,spatial_pattern,0.476,0.030066592756745822,0.4707702202294902,0.030629742692380127,250,8,5
100,right,p_property_only,P property coordinates,chemistry,0.6690000000000002,0.018547236990991398,0.6682329944791915,0.018261337640224716,250,8,5
100,right,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.501,0.02059126028197402,0.48998267597301404,0.014461417297371595,250,3,5
100,right,p_auxiliary_only,P auxiliary coordinates,chemistry,0.501,0.03072458299147444,0.48988571049630697,0.029192458418355965,250,3,5
100,right,msp,MSP,spatial_pattern,0.985,0.011832159566199244,0.9849894138024812,0.011847180947007969,250,75,5
100,right,msp,MSP,chemistry,0.759,0.019849433241279225,0.7584301411511548,0.019908908657977228,250,75,5
100,right,ck4_p,CK4+P,spatial_pattern,0.9179999999999999,0.009273618495495713,0.9179733137412797,0.009246235796661985,250,147,5
100,right,ck4_p,CK4+P,chemistry,0.616,0.02353720459187966,0.6151052268803828,0.022767874650232455,250,147,5
100,right,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.916,0.0058309518948453055,0.915981486685793,0.005819889819514354,250,144,5
100,right,ck4_p_property_only,CK4+P property coordinates,chemistry,0.632,0.03325657829663181,0.6305885482428317,0.03354152766832782,250,144,5
100,right,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.925,0.01414213562373094,0.924971433316086,0.014149219453520363,250,139,5
100,right,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.49399999999999994,0.02956349099818898,0.4937217560808752,0.029565481742358048,250,139,5
100,right,ck4_msp,CK4+MSP,spatial_pattern,0.982,0.014352700094407337,0.9819824268919518,0.014374081090140474,250,211,5
100,right,ck4_msp,CK4+MSP,chemistry,0.707,0.026570660511172847,0.7067014620945871,0.02608072066307587,250,211,5
100,right,p_msp,P+MSP,spatial_pattern,0.984,0.013564659966250548,0.9839851788069194,0.013587641613896516,250,86,5
100,right,p_msp,P+MSP,chemistry,0.778,0.01860107523773829,0.7769632050290605,0.01912888525822545,250,86,5
100,right,ck4p_msp,CK4P-MSP,spatial_pattern,0.982,0.014352700094407337,0.9819824268919518,0.014374081090140475,250,222,5
100,right,ck4p_msp,CK4P-MSP,chemistry,0.701,0.011575836902790206,0.7003246929862256,0.01198978657385973,250,222,5
100,right,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.983,0.014000000000000012,0.9829839532060423,0.014021731034704039,250,219,5
