target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_434085,pseeiip,PseEIIP,64,1.0,100,substitution_1pct,2400,0.76,0.76,0.5211019931729249,0.7597462319575051,0.8384312500000001,0.8072731060594867,0.7429222207761481,0.775682203982565,0.7642735740767685,-0.004527342119263422,0.9940762807025842
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,69,N_3pct,2400,0.51375,0.5137499999999999,0.027500009548616085,0.5137499155815826,0.5101819444444444,0.5076180719432362,0.4937491738266815,0.5320694868903328,0.519998666662963,-0.006248751081380455,0.9879831401847986
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,69,clean,2400,0.50875,0.50875,0.017502680303147843,0.5087123857920373,0.5124277777777777,0.5104898160614926,0.48832999326369403,0.529136070596035,0.519998666662963,-0.011286280870925758,0.9782955580571884
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,69,substitution_1pct,2400,0.49083333333333334,0.49083333333333334,-0.018333358796349345,0.49083297974512485,0.4964215277777777,0.4948040693321977,0.46957854480069555,0.5129193824464019,0.519998666662963,-0.029165686917838163,0.9439119967268265
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,75,N_3pct,2400,0.49666666666666665,0.4966666666666667,-0.006667787319542863,0.49662436913101726,0.5050423611111111,0.5106201015620135,0.4769694283660899,0.5166106740257358,0.519998666662963,-0.023374297531945754,0.9550493125646882
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,75,clean,2400,0.50875,0.50875,0.017500492208265134,0.5087430916997271,0.5149118055555556,0.5140045659506733,0.48833225838768396,0.5277660600332887,0.519998666662963,-0.011255574963235926,0.9783546080310794
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,75,substitution_1pct,2400,0.5266666666666666,0.5266666666666666,0.053335185281641384,0.526658448931405,0.5215895833333334,0.511426381247713,0.5058318576915163,0.5445555370176297,0.519998666662963,0.006659782268441994,1.012807306432496
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,100,N_3pct,2400,0.51625,0.51625,0.03250949461042853,0.5161793588265231,0.5229611111111111,0.518248567900758,0.4969697746678806,0.5374618164700442,0.519998666662963,-0.0038193078364399113,0.992655158404636
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,100,clean,2400,0.52,0.52,0.04000022222407409,0.519998666662963,0.5273416666666667,0.5192728318964916,0.499097375040389,0.5412325254025454,0.519998666662963,0.0,1.0
tax_434085,hash_k15_d222,Hashed k=15,222,1.0,100,substitution_1pct,2400,0.5129166666666667,0.5129166666666667,0.02583341406287842,0.5129159055977691,0.51925625,0.5141570589397968,0.49324566208193316,0.5332876991518084,0.519998666662963,-0.007082761065193899,0.986379270718814
