sample_id,length,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,paired_cosine,n_features
Burkholderia_cenocepacia_L150_R0022,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1658666400286253,0.9862441288628075,222
Burkholderia_cenocepacia_L150_R0022,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10901929553211098,0.9940573966008412,222
Burkholderia_cenocepacia_L150_R0022,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1090449630441494,0.9940545980173504,222
Enterobacter_kobei_L150_R0014,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15882273805287248,0.9873876689386946,222
Enterobacter_kobei_L150_R0014,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16819722263484066,0.9858548471489632,222
Enterobacter_kobei_L150_R0014,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10423361225263165,0.994567677038384,222
Enterobacter_kobei_L150_R0014,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11364062407826202,0.9935429042795515,222
Acinetobacter_nosocomialis_L150_R0072,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19095359654453525,0.9817683619833534,222
Acinetobacter_nosocomialis_L150_R0072,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1578869406708113,0.9875358569828059,222
Acinetobacter_nosocomialis_L150_R0072,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11842754817793712,0.9929874579162812,222
Acinetobacter_nosocomialis_L150_R0072,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11817119676389308,0.9930177841276946,222
Candida_albicans_L150_R0044,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16578913268130288,0.9862569817423904,222
Candida_albicans_L150_R0044,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1458484515662356,0.9893641145878657,222
Candida_albicans_L150_R0044,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10516886453871269,0.994469754965819,222
Candida_albicans_L150_R0044,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10695085892242953,0.9942807568878774,222
Klebsiella_variicola_L150_R0073,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13106070158354494,0.991411546250215,222
Klebsiella_variicola_L150_R0073,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.11337527722709066,0.9935730232568405,222
Klebsiella_variicola_L150_R0073,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.09883189370144639,0.9951161283936932,222
Klebsiella_variicola_L150_R0073,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10420598884669974,0.994570555944241,222
Candida_dubliniensis_L150_R0050,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.11299874456641566,0.993615641863207,222
Candida_dubliniensis_L150_R0050,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.10504607046222715,0.9944826615402225,222
Candida_dubliniensis_L150_R0050,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.07102574827027211,0.9974776715413244,222
Candida_dubliniensis_L150_R0050,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.07701490884031872,0.9970343519081587,222
Escherichia_coli_L150_R0047,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14817613988478073,0.989021915784423,222
Escherichia_coli_L150_R0047,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1538782403082496,0.9881607435798186,222
Escherichia_coli_L150_R0047,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10688460898444024,0.9942878401811217,222
Escherichia_coli_L150_R0047,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10800286932332813,0.9941676901089642,222
Candida_parapsilosis_L150_R0055,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16201915721068164,0.9868748963483701,222
Candida_parapsilosis_L150_R0055,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17438822791864736,0.9847943729816969,222
Candida_parapsilosis_L150_R0055,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11123234567062301,0.9938136826383055,222
Candida_parapsilosis_L150_R0055,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11579853619135216,0.99329534950797,222
Klebsiella_pneumoniae_L150_R0020,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16400057848172972,0.986551905128829,222
Klebsiella_pneumoniae_L150_R0020,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16393805014122015,0.9865621578579473,222
Klebsiella_pneumoniae_L150_R0020,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11733360735305623,0.9931164122927597,222
Klebsiella_pneumoniae_L150_R0020,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.09898928180732422,0.9951005610436352,222
Acinetobacter_calcoaceticus_L150_R0010,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18515798425611296,0.9828582604331065,222
Acinetobacter_calcoaceticus_L150_R0010,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16915923907826863,0.9856925759172307,222
Acinetobacter_calcoaceticus_L150_R0010,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.12833982777728892,0.9917644443030481,222
Acinetobacter_calcoaceticus_L150_R0010,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11999110884004673,0.9928010668996682,222
Klebsiella_pneumoniae_L150_R0077,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16227991901855357,0.986832613941666,222
Klebsiella_pneumoniae_L150_R0077,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18889022325590155,0.982160241779168,222
Klebsiella_pneumoniae_L150_R0077,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1144455261394756,0.9934511107733296,222
Klebsiella_pneumoniae_L150_R0077,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12155428952391634,0.992612277349168,222
Acinetobacter_nosocomialis_L150_R0076,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17489110825020676,0.9847065501275075,222
Acinetobacter_nosocomialis_L150_R0076,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.20035953987933375,0.9799280273896711,222
Acinetobacter_nosocomialis_L150_R0076,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.12740003574822464,0.9918846154456757,222
Acinetobacter_nosocomialis_L150_R0076,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1276344543173187,0.9918547230355605,222
Candida_parapsilosis_L150_R0041,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15680571412588964,0.9877059840087351,222
Candida_parapsilosis_L150_R0041,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1570490346289233,0.9876678003610616,222
Candida_parapsilosis_L150_R0041,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10633189070605734,0.9943467645094377,222
Candida_parapsilosis_L150_R0041,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.09710049899741857,0.9952857465472262,222
Candida_albicans_L150_R0013,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13089512703386533,0.9914332328593943,222
Candida_albicans_L150_R0013,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.13772921147766778,0.9905153321528701,222
Candida_albicans_L150_R0013,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11188880835125663,0.9937404472828681,222
Candida_albicans_L150_R0013,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11132560872382445,0.9938033044211354,222
Candida_dubliniensis_L150_R0069,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1547106398855553,0.988032308953101,222
Candida_dubliniensis_L150_R0069,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1557642186035963,0.9878687541014055,222
Candida_dubliniensis_L150_R0069,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10673594884650454,0.9943037186119179,222
Candida_dubliniensis_L150_R0069,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10682119034853214,0.9942946166462612,222
Enterobacter_asburiae_L150_R0014,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1512347081221081,0.9885640315296103,222
Enterobacter_asburiae_L150_R0014,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.12330606915926608,0.992397806654245,222
Enterobacter_asburiae_L150_R0014,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1152196836500291,0.9933622122497936,222
Enterobacter_asburiae_L150_R0014,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11520791142000172,0.9933635685731204,222
Acinetobacter_nosocomialis_L150_R0046,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16044683690851555,0.9871284062630261,222
Acinetobacter_nosocomialis_L150_R0046,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.15436649914017953,0.9880854919716024,222
Acinetobacter_nosocomialis_L150_R0046,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11244405366841546,0.9936781673973074,222
Acinetobacter_nosocomialis_L150_R0046,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10452983640958813,0.9945367566500923,222
Acinetobacter_nosocomialis_L150_R0034,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18305952838167008,0.9832446045343405,222
Acinetobacter_nosocomialis_L150_R0034,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.19470377864951988,0.9810452192897995,222
Acinetobacter_nosocomialis_L150_R0034,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.12046562358889924,0.9927440167666689,222
Acinetobacter_nosocomialis_L150_R0034,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11794141191833031,0.9930449116773551,222
Candida_parapsilosis_L150_R0050,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1617105388458266,0.9869248508130964,222
Candida_parapsilosis_L150_R0050,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16182814350396166,0.9869058259850306,222
Candida_parapsilosis_L150_R0050,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10923240417410086,0.9940341409391731,222
Candida_parapsilosis_L150_R0050,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11762728780228898,0.9930819105821388,222
Escherichia_coli_L150_R0057,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1828163372150377,0.9832890934236388,222
Escherichia_coli_L150_R0057,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17765266087184445,0.9842197660425765,222
Escherichia_coli_L150_R0057,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11335061187047285,0.9935758193942947,222
Escherichia_coli_L150_R0057,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11345472537785253,0.993564012644718,222
Acinetobacter_baumannii_L150_R0014,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16238266260804154,0.9868159354421614,222
Acinetobacter_baumannii_L150_R0014,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18386877641134536,0.9830961365304972,222
Acinetobacter_baumannii_L150_R0014,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11463891368259005,0.9934289597348379,222
Acinetobacter_baumannii_L150_R0014,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11477335076173813,0.9934135389774614,222
Candida_albicans_L150_R0063,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.13683276161414082,0.990638397674524,222
Candida_albicans_L150_R0063,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.13096593377425989,0.9914239620953181,222
Candida_albicans_L150_R0063,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10870180350905037,0.9940919589569402,222
Candida_albicans_L150_R0063,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.109110453916016,0.9940474544231208,222
Candida_albicans_L150_R0035,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1775270678574326,0.9842420700889714,222
Candida_albicans_L150_R0035,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17754175597602512,0.9842394624424748,222
Candida_albicans_L150_R0035,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.09549476712909137,0.9954403747254805,222
Candida_albicans_L150_R0035,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.09574869832819147,0.9954160933842288,222
Acinetobacter_pittii_L150_R0004,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.12545714284115625,0.9921302526550668,222
Acinetobacter_pittii_L150_R0004,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.12564287257900064,0.9921069342850486,222
Acinetobacter_pittii_L150_R0004,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.09764979514542134,0.9952322587540287,222
Acinetobacter_pittii_L150_R0004,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10410650718217959,0.9945809175811632,222
Enterobacter_kobei_L150_R0017,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19000118314650288,0.9819497752014644,222
Enterobacter_kobei_L150_R0017,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17865417927203417,0.984041342114318,222
Enterobacter_kobei_L150_R0017,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.13786880006191696,0.9904960969847436,222
Enterobacter_kobei_L150_R0017,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1456070125224876,0.9893992989521382,222
Escherichia_coli_L150_R0074,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.19834066352141178,0.9803304905969431,222
Escherichia_coli_L150_R0074,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18688208752832103,0.9825375426805286,222
Escherichia_coli_L150_R0074,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11856459094631529,0.9929712188868665,222
Escherichia_coli_L150_R0074,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11970015166352896,0.992835936845864,222
Enterobacter_kobei_L150_R0025,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.153858191868488,0.9881638283974797,222
Enterobacter_kobei_L150_R0025,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.14107271527976048,0.9900492445017974,222
Enterobacter_kobei_L150_R0025,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10141424056764968,0.9948575759050435,222
Enterobacter_kobei_L150_R0025,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11251311793237567,0.9936703991465674,222
Enterobacter_kobei_L150_R0069,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17084498337193446,0.9854059958283219,222
Enterobacter_kobei_L150_R0069,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17833668313257225,0.9840980137246363,222
Enterobacter_kobei_L150_R0069,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.13004756258613684,0.9915438157327028,222
Enterobacter_kobei_L150_R0069,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12332102685351169,0.9923959621678979,222
Escherichia_fergusonii_L150_R0002,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17442964506674208,0.9847871494609454,222
Escherichia_fergusonii_L150_R0002,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18009432654219454,0.9837830167736566,222
Escherichia_fergusonii_L150_R0002,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1221293050253393,0.9925422164270138,222
Escherichia_fergusonii_L150_R0002,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.10571376735939361,0.994412299695342,222
Acinetobacter_baumannii_L150_R0046,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1692451858348372,0.9856780335358659,222
Acinetobacter_baumannii_L150_R0046,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16368349821502046,0.9866038562060467,222
Acinetobacter_baumannii_L150_R0046,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.09940372927114774,0.9950594493034943,222
Acinetobacter_baumannii_L150_R0046,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1083409872548406,0.9941311152403233,222
Escherichia_fergusonii_L150_R0042,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1824327090371222,0.983359153336688,222
Escherichia_fergusonii_L150_R0042,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17845101843541686,0.984077617009681,222
Escherichia_fergusonii_L150_R0042,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.13355160764644597,0.991081984047525,222
Escherichia_fergusonii_L150_R0042,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1338032188990251,0.9910483493061296,222
Acinetobacter_baumannii_L150_R0029,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16971977458279816,0.985597599057782,222
Acinetobacter_baumannii_L150_R0029,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16380295332618186,0.9865842962408101,222
Acinetobacter_baumannii_L150_R0029,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11034605438765027,0.9939118741405388,222
Acinetobacter_baumannii_L150_R0029,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12843815990905658,0.9917518195395879,222
Enterobacter_asburiae_L150_R0061,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15214946319477113,0.9884252704247712,222
Enterobacter_asburiae_L150_R0061,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16870143296887619,0.9857699132571239,222
Enterobacter_asburiae_L150_R0061,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10438385176698572,0.9945520057451437,222
Enterobacter_asburiae_L150_R0061,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.09653267292694102,0.9953407215287903,222
Acinetobacter_pittii_L150_R0012,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17099009405027543,0.9853811938683392,222
Acinetobacter_pittii_L150_R0012,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1589168609713431,0.9873727156495077,222
Acinetobacter_pittii_L150_R0012,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.013139639249394437,0.9999136749401979,222
Acinetobacter_pittii_L150_R0012,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.09891680987572098,0.9951077323620057,222
Burkholderia_multivorans_L150_R0038,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.18395753255984146,0.9830798131072477,222
Burkholderia_multivorans_L150_R0038,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.18999240120173774,0.9819514437427989,222
Burkholderia_multivorans_L150_R0038,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11147740396772737,0.9937863942023081,222
Burkholderia_multivorans_L150_R0038,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11198035539472936,0.9937302000028351,222
Acinetobacter_calcoaceticus_L150_R0009,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.12179783538040455,0.9925826436483238,222
Acinetobacter_calcoaceticus_L150_R0009,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.13514993107540157,0.9908672480651575,222
Acinetobacter_calcoaceticus_L150_R0009,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.07826572917167411,0.9969372378186134,222
Acinetobacter_calcoaceticus_L150_R0009,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.0892282002030758,0.9960191641442601,222
Escherichia_coli_L150_R0045,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14093486620507206,0.9900686817438795,222
Escherichia_coli_L150_R0045,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.14143633776245362,0.9899978811801725,222
Escherichia_coli_L150_R0045,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11839563959270404,0.9929912362627173,222
Escherichia_coli_L150_R0045,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11838708286326599,0.9929922493055634,222
Acinetobacter_nosocomialis_L150_R0005,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15727150452743782,0.987632836931838,222
Acinetobacter_nosocomialis_L150_R0005,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1702209898788136,0.9855124073023384,222
Acinetobacter_nosocomialis_L150_R0005,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.12781158657243016,0.9918320991689189,222
Acinetobacter_nosocomialis_L150_R0005,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12879552407573708,0.9917058564890279,222
Klebsiella_quasipneumoniae_L150_R0058,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17096702744365488,0.9853851377635403,222
Klebsiella_quasipneumoniae_L150_R0058,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.173931310686135,0.984873949581502,222
Klebsiella_quasipneumoniae_L150_R0058,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11622186143850981,0.9932462394618838,222
Klebsiella_quasipneumoniae_L150_R0058,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11632019813258214,0.9932348057531984,222
Acinetobacter_pittii_L150_R0077,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1271160202639428,0.9919207586961287,222
Acinetobacter_pittii_L150_R0077,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.13940926974274054,0.990282527754898,222
Acinetobacter_pittii_L150_R0077,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.09019851245344977,0.9959321141755924,222
Acinetobacter_pittii_L150_R0077,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.08711775111453281,0.9962052487203732,222
Candida_dubliniensis_L150_R0043,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1377738672400472,0.9905091807528611,222
Candida_dubliniensis_L150_R0043,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.14500454400505433,0.989486841108943,222
Candida_dubliniensis_L150_R0043,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.08685871233815534,0.9962277820454787,222
Candida_dubliniensis_L150_R0043,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.0888076442534845,0.9960566011610735,222
Acinetobacter_baumannii_L150_R0048,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.16931627523100756,0.9856659994709488,222
Acinetobacter_baumannii_L150_R0048,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.15700655624431836,0.98767447064815,222
Acinetobacter_baumannii_L150_R0048,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10409216951511023,0.9945824101228189,222
Acinetobacter_baumannii_L150_R0048,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11382341772858835,0.993522114788292,222
Enterobacter_hormaechei_L150_R0008,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14323748194833585,0.9897415118825501,222
Enterobacter_hormaechei_L150_R0008,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17063210629515713,0.985442342150639,222
Enterobacter_hormaechei_L150_R0008,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.12322972858825444,0.9924072169960323,222
Enterobacter_hormaechei_L150_R0008,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.12324417077731076,0.9924054371847066,222
Acinetobacter_nosocomialis_L150_R0015,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.14980567015855645,0.9887791305941733,222
Acinetobacter_nosocomialis_L150_R0015,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16726479098593688,0.9860112448482157,222
Acinetobacter_nosocomialis_L150_R0015,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10476226891888198,0.9945124335054842,222
Acinetobacter_nosocomialis_L150_R0015,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.13429222409176447,0.9909827992742439,222
Candida_albicans_L150_R0036,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17382747862953488,0.9848920038366495,222
Candida_albicans_L150_R0036,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.17613959206480073,0.984487422053623,222
Candida_albicans_L150_R0036,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11265098099719825,0.9936548782401845,222
Candida_albicans_L150_R0036,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11302419725124405,0.9936127654178563,222
Enterobacter_bugandensis_L150_R0039,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.15519350833037432,0.9879574874860555,222
Enterobacter_bugandensis_L150_R0039,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.16570920829115804,0.9862702291437587,222
Enterobacter_bugandensis_L150_R0039,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.11807419589002988,0.9930292421324615,222
Enterobacter_bugandensis_L150_R0039,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.09871476897405457,0.9951276971931995,222
Escherichia_fergusonii_L150_R0069,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.1868630622875402,0.9825410979762617,222
Escherichia_fergusonii_L150_R0069,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1782997804467525,0.9841045941463197,222
Escherichia_fergusonii_L150_R0069,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.1271256828612542,0.9919195303785299,222
Escherichia_fergusonii_L150_R0069,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.1271213588513519,0.9919200800618927,222
Enterobacter_cloacae_L150_R0066,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.148746097241249,0.9889372992777488,222
Enterobacter_cloacae_L150_R0066,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.1609487227474476,0.9870477543229828,222
Enterobacter_cloacae_L150_R0066,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.08829427665135635,0.9961020603553071,222
Enterobacter_cloacae_L150_R0066,150,ck4p_msp,CK4P-MSP,contiguous_property,contiguous,property,0.11217396817464127,0.9937085004319774,222
Klebsiella_pneumoniae_L150_R0010,150,ck4p_msp,CK4P-MSP,dispersed_random,dispersed,random,0.17594893134404682,0.9845209867794439,222
Klebsiella_pneumoniae_L150_R0010,150,ck4p_msp,CK4P-MSP,dispersed_property,dispersed,property,0.15404639314515883,0.9881348543794831,222
Klebsiella_pneumoniae_L150_R0010,150,ck4p_msp,CK4P-MSP,contiguous_random,contiguous,random,0.10376766953728976,0.9946161353793996,222
