retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,label,n_pairs,n_features,density
1.0,0.9766094882956793,0.9672584407191566,0.2148183043565395,0.2558966137748413,0.2602939821558095,1.0,150,N_3pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.57919099756691
1.0,0.9863293135472602,0.9812233931940896,0.16437129801063555,0.193786265351416,0.14986911403316389,1.0,150,N_3pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.5828406326034064
1.0,0.985252265929872,0.9792654679762274,0.17053665938004287,0.20363947826906503,0.16664736939516134,1.0,150,N_3pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.5828406326034064
1.0,0.9952984998376349,0.9940876412255737,0.09670015258610787,0.10874145384327633,0.03566310704416909,1.0,150,N_3pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.5858635265700483
1.0,0.9955761708174998,0.9943855090114669,0.09379999659558755,0.10596689091214052,0.03363443635804898,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.5917797619047619
1.0,0.9958324277077952,0.9947564762394946,0.09104670735293371,0.10240623178649742,0.03192229899651733,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.5975293427230047
1.0,0.9958360426989403,0.9947626113187737,0.09100777618773669,0.10234630332407793,0.031867719678783914,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.603119212962963
1.0,0.9957928980020571,0.9947158961670569,0.09148309733359045,0.10280173859028975,0.031866330727490184,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.6024080459770115
1.0,0.9959317118232557,0.9949526881376783,0.08999110138318327,0.10047199071023588,0.029303729453841517,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.6051312785388128
1.0,0.9961686592363136,0.9952674284236063,0.08733144325144779,0.09728892708089922,0.027589035603403235,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.6078174603174603
1.0,0.9962056854475353,0.9953070701386793,0.08690434909971746,0.09688060142903415,0.027590065221887724,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.6085559360730594
1.0,0.9959317118232557,0.9949526881376783,0.08999110138318327,0.10047199071023588,0.029303729453841517,1.0,150,N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.6051312785388128
1.0,0.9961686592363136,0.9952674284236063,0.08733144325144779,0.09728892708089922,0.027589035603403242,1.0,150,N_3pct,cspaced_property_l2,full CSP,600,147,0.6078174603174603
1.0,0.989980702953775,0.9879197625965086,0.1410562739489131,0.15543640116454005,0.410780647658939,1.0,150,trim_5bp,spaced_count_l2,"spaced, no RC",600,256,0.3967513020833333
1.0,0.9926297482615094,0.9904925397381019,0.12084755057901449,0.13789444195712305,0.26841829823862196,1.0,150,trim_5bp,cspaced_count_l2,canonical spaced,600,136,0.5914767156862745
1.0,0.9990064422257096,0.9987181577564574,0.044350960154314216,0.05063280810775932,0.036192490621526956,1.0,150,trim_5bp,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.5973973429951691
1.0,0.9950203103498741,0.9935884924827684,0.0992919980676137,0.1132386655797813,0.18149382038506806,1.0,150,trim_5bp,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.5973973429951691
1.0,0.9950724177001288,0.9936075523337994,0.09880959923279976,0.11307025776143725,0.17991921637778518,1.0,150,trim_5bp,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.5973973429951691
1.0,0.9927352563830447,0.9906363326069321,0.11997921040707704,0.13684769051392948,0.2645760146805263,1.0,150,trim_5bp,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.5973973429951691
1.0,0.9926297482615094,0.9904925397381024,0.12084755057901449,0.1378944419571231,0.26841829823862196,1.0,150,trim_5bp,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.5871593673965937
1.0,0.9956643943209103,0.9944064496049855,0.09273726856143784,0.1057690817143857,0.1585037956797574,1.0,150,trim_5bp,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.5944586374695864
1.0,0.9950952713697266,0.9937110262975171,0.09860830532875452,0.11215132579245354,0.17385140596171017,1.0,150,trim_5bp,cspaced_property_selected:length,canonical spaced + length,600,137,0.5944586374695864
1.0,0.9990064422257096,0.9987181577564574,0.044350960154314216,0.05063280810775932,0.036192490621526956,1.0,150,trim_5bp,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.5973973429951691
1.0,0.9990639915317494,0.9987761985314727,0.04304217642942325,0.049473253974774804,0.0341146807772561,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.6031488095238096
1.0,0.9991169220163626,0.9988629586630692,0.0418123948020305,0.04768716938990152,0.032357592203632525,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.6087382629107981
1.0,0.9991184464809955,0.9988653793586737,0.04177642238522959,0.04763637208551999,0.032302280828189145,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.6141724537037037
1.0,0.9991184464809955,0.9988653793586737,0.04177642238522959,0.04763637208551999,0.032302280828189145,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.6099367816091954
1.0,0.9991859852758939,0.9989556238214868,0.04015223294452994,0.04570272096668965,0.029851761419004787,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.6126084474885845
1.0,0.9992012177728578,0.9989804373422472,0.0397903417886433,0.045156569900571,0.02816726054399048,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.6152437641723356
1.0,0.9992012177728578,0.9989804373422472,0.0397903417886433,0.045156569900571,0.02816726054399048,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.6194577625570776
1.0,0.9991859852758939,0.9989556238214868,0.04015223294452994,0.04570272096668965,0.029851761419004787,1.0,150,trim_5bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.6126084474885845
1.0,0.9992012177728578,0.9989804373422472,0.0397903417886433,0.045156569900571,0.02816726054399048,1.0,150,trim_5bp,cspaced_property_l2,full CSP,600,147,0.6152437641723356
1.0,0.9485598383768905,0.9131314706885968,0.3155755806724603,0.41681776011799376,0.3765530283400662,1.0,150,substitution_1pct_N_3pct,spaced_count_l2,"spaced, no RC",600,256,0.38689778645833334
1.0,0.9614441727135672,0.9337143696410583,0.27270746010634306,0.3641033424692701,0.24441182788545637,1.0,150,substitution_1pct_N_3pct,cspaced_count_l2,canonical spaced,600,136,0.5809129901960784
1.0,0.9931768218819047,0.9894594543601902,0.11559981270924108,0.14519326018472123,0.03346873625761699,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.5869867149758454
1.0,0.9738378741985058,0.9550183539328838,0.2245370922519524,0.299938778245445,0.1660460756218034,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.5869867149758454
1.0,0.9741155403565961,0.9554505185825242,0.22346557444661064,0.29849441484785316,0.16477203303027635,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.5869867149758454
1.0,0.9619587700694069,0.9345771394247652,0.27088978406949726,0.36172601640857305,0.2409626873750825,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.5869867149758454
1.0,0.9611025081069313,0.9333825592646815,0.27400845816004477,0.3650135132361865,0.24432497222248434,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.5803223844282238
1.0,0.9774247171790376,0.9619583259521894,0.2089213702985154,0.2758320960983861,0.14074401886082225,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.5839720194647202
1.0,0.9753242705366832,0.9575771965702773,0.21816596808507446,0.2912826739754161,0.15642356984669212,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:length,canonical spaced + length,600,137,0.5839720194647202
1.0,0.9931768218819047,0.9894594543601902,0.11559981270924108,0.14519326018472123,0.03346873625761699,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.5869867149758454
1.0,0.9935803299280574,0.990073871646465,0.11212094853708593,0.14089802923053757,0.03157170342251954,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.5928869047619048
1.0,0.9939539479501459,0.9906359979350885,0.10881917310508663,0.13685029765809098,0.029988367834882894,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.5986208920187793
1.0,0.9939608144354266,0.990647994568521,0.10875886271683617,0.13676260728409756,0.02993717619778278,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.6041956018518518
1.0,0.9939177966745414,0.9906067698533951,0.10916138534352114,0.13706370792477374,0.029935872123519922,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.6034770114942529
1.0,0.9942091531155132,0.9912242408399627,0.10659900504474551,0.1324821406932957,0.02753559958693687,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.6061929223744292
1.0,0.9945473016143346,0.9917317105343986,0.10344334884850251,0.12859462847128936,0.025925644350473773,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.6088718820861678
1.0,0.9945842293266156,0.9917676446715368,0.10307916532285508,0.12831488670292696,0.02592661129465942,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.6096175799086758
1.0,0.9942091531155132,0.9912242408399627,0.10659900504474551,0.1324821406932957,0.02753559958693687,1.0,150,substitution_1pct_N_3pct,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.6061929223744292
1.0,0.9945473016143344,0.9917317105343986,0.10344334884850251,0.12859462847128936,0.025925644350473773,1.0,150,substitution_1pct_N_3pct,cspaced_property_l2,full CSP,600,147,0.6088718820861678
1.0,0.9716016788171716,0.9269329835764503,0.20293560283821943,0.38227476235045627,0.389431130755783,1.0,150,short_indel,spaced_count_l2,"spaced, no RC",600,256,0.402197265625
1.0,0.9788989626860697,0.9469984974550009,0.17479155112676487,0.3255809016666149,0.25229071235157396,1.0,150,short_indel,cspaced_count_l2,canonical spaced,600,136,0.5974448529411764
1.0,0.9971681921968072,0.9927961729954626,0.06407357483006747,0.12003188626947822,0.03402696872613948,1.0,150,short_indel,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.6032789855072463
1.0,0.9858373302296616,0.9639703396944679,0.1432923134932896,0.2684386704035377,0.1706483376790511,1.0,150,short_indel,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.6032789855072463
1.0,0.985932742933889,0.9642616644040476,0.14271041951662738,0.2673512029760169,0.16927161163541096,1.0,150,short_indel,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.6032789855072463
1.0,0.9792007795919214,0.947766310745997,0.17353562022830948,0.3232139792160721,0.24867972868081703,1.0,150,short_indel,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.6032789855072463
1.0,0.9788989626860697,0.946998497455001,0.17479155112676487,0.32558090166661496,0.2522907123515739,1.0,150,short_indel,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.5930839416058394
1.0,0.987596031922764,0.9689094788527022,0.1340696084037549,0.24936114949522556,0.1490147513718964,1.0,150,short_indel,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.6003832116788321
1.0,0.9864917324537366,0.9659085469516492,0.13986070939700151,0.2611185668944554,0.1614521312687801,1.0,150,short_indel,cspaced_property_selected:length,canonical spaced + length,600,137,0.6003832116788321
1.0,0.9971681921968072,0.9927961729954626,0.06407357483006747,0.12003188626947822,0.03402696872613948,1.0,150,short_indel,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.6032789855072463
1.0,0.997340016173891,0.9932059497197915,0.062099264368184755,0.11656800621058584,0.03207913762599691,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.6089464285714286
1.0,0.9974981022495046,0.9936291349680058,0.060227019218295604,0.1128792371161984,0.030462657581946596,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.6144542253521127
1.0,0.9975024475415213,0.9936410500071275,0.060174723837702435,0.1127736321022962,0.030410570728128795,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.6198090277777778
1.0,0.9975024475415213,0.9936410500071274,0.060174723837702435,0.1127736321022962,0.0304105707281288,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.6155344827586207
1.0,0.9976944429812629,0.9941646325207112,0.0578200231900545,0.10803114045474449,0.028106238925996556,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.618167808219178
1.0,0.9978267743953696,0.9945160891773007,0.05613872333540556,0.10472730634062641,0.026471246801362553,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.620765306122449
1.0,0.9978267743953696,0.9945160891773007,0.05613872333540556,0.10472730634062641,0.02647124680136256,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.6250171232876712
1.0,0.9976944429812629,0.9941646325207112,0.0578200231900545,0.10803114045474449,0.028106238925996556,1.0,150,short_indel,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.618167808219178
1.0,0.9978267743953696,0.9945160891773007,0.05613872333540556,0.10472730634062641,0.02647124680136256,1.0,150,short_indel,cspaced_property_l2,full CSP,600,147,0.620765306122449
1.0,0.953006677903406,0.9407759764195314,0.30519930577657145,0.34416281919871905,0.37483168577647114,1.0,150,local_mismatch_6bp,spaced_count_l2,"spaced, no RC",600,256,0.40353190104166664
1.0,0.9649071056000078,0.9534829550889588,0.263270813873768,0.30501486288312796,0.24078103829563816,1.0,150,local_mismatch_6bp,cspaced_count_l2,canonical spaced,600,136,0.6002757352941176
1.0,0.9952745030965038,0.9937064938861638,0.09658166240234718,0.11219184320411173,0.03245457295441862,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen,canonical spaced + hydrogen,600,138,0.6060688405797101
1.0,0.9763249134593991,0.9684912401935505,0.21618454514386418,0.2510328912659223,0.1628058754640487,1.0,150,local_mismatch_6bp,cspaced_property_selected:gc,canonical spaced + gc,600,138,0.6060688405797101
1.0,0.9765672480935723,0.9686727176556826,0.21513323802736242,0.2503089368489715,0.16147518604194408,1.0,150,local_mismatch_6bp,cspaced_property_selected:purine,canonical spaced + purine,600,138,0.6060688405797101
1.0,0.9654092382765128,0.9541241471391371,0.261379718166956,0.30290540856438064,0.23733448152136005,1.0,150,local_mismatch_6bp,cspaced_property_selected:eiip,canonical spaced + eiip,600,138,0.6060688405797101
1.0,0.9649071056000078,0.9534829550889588,0.263270813873768,0.30501486288312796,0.2407810382956382,1.0,150,local_mismatch_6bp,cspaced_property_selected:n_fraction,canonical spaced + n_fraction,600,137,0.5958941605839416
1.0,0.9793775259457199,0.9729229314014769,0.20192038762596629,0.23271036779132034,0.14213297399531605,1.0,150,local_mismatch_6bp,cspaced_property_selected:entropy,canonical spaced + entropy,600,137,0.6031934306569343
1.0,0.9775405475840053,0.9702290912569338,0.21061665109901437,0.24401189030650236,0.15409986450920846,1.0,150,local_mismatch_6bp,cspaced_property_selected:length,canonical spaced + length,600,137,0.6031934306569343
1.0,0.9952745030965038,0.9937064938861638,0.09658166240234718,0.11219184320411173,0.03245457295441862,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen,canonical spaced + cumulative hydrogen,600,138,0.6060688405797101
1.0,0.9955508985965643,0.9940531201657704,0.09370579615989127,0.1090585085528207,0.030598640379529047,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc,canonical spaced + cumulative hydrogen+gc,600,140,0.6116964285714286
1.0,0.9958069411726027,0.9944157612014811,0.09097972778814153,0.10568099356829254,0.029047607902359534,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine,canonical spaced + cumulative hydrogen+gc+purine,600,142,0.6171654929577465
1.0,0.9958141806758476,0.9944257419748136,0.09090139866393519,0.10558651081435975,0.02899815543430948,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip,canonical spaced + cumulative hydrogen+gc+purine+eiip,600,144,0.6224826388888889
1.0,0.9958141806758476,0.9944257419748136,0.09090139866393519,0.10558651081435975,0.02899815543430948,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction,600,145,0.6181896551724138
1.0,0.9961356900577001,0.9948624106154113,0.08735581183353358,0.10136654912482727,0.026800086771949994,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy,600,146,0.6208047945205479
1.0,0.9963602682970103,0.9951797887464015,0.08478324284132327,0.0981856436903558,0.025245314608142548,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy+length,canonical spaced + cumulative hydrogen+gc+purine+eiip+n_fraction+entropy+length,600,147,0.6233843537414966
1.0,0.9963602682970103,0.9951797887464013,0.08478324284132327,0.09818564369035579,0.02524531460814255,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+entropy+length,full CSP without N fraction,600,146,0.6276541095890411
1.0,0.9961356900577001,0.9948624106154113,0.08735581183353358,0.10136654912482727,0.026800086771949994,1.0,150,local_mismatch_6bp,cspaced_property_selected:hydrogen+gc+purine+eiip+n_fraction+entropy,full CSP without length,600,146,0.6208047945205479
1.0,0.9963602682970103,0.9951797887464013,0.08478324284132327,0.09818564369035579,0.02524531460814255,1.0,150,local_mismatch_6bp,cspaced_property_l2,full CSP,600,147,0.6233843537414966
