fold,classifier,accuracy,macro_f1,n_features,n_train,n_test,n_train_groups,n_test_groups,length,representation,n_samples,n_groups,n_classes,label_control,permutation
5,contract_logistic,0.37037037037037035,0.36079628015111886,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
5,nearest_centroid,0.3888888888888889,0.38823529411764707,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,0
1,contract_logistic,0.49206349206349204,0.48558284728497497,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
1,nearest_centroid,0.4126984126984127,0.40755379885814663,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
2,contract_logistic,0.42592592592592593,0.4259259259259259,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
2,nearest_centroid,0.4444444444444444,0.44360902255639095,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
3,contract_logistic,0.35185185185185186,0.33845595901899445,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
3,nearest_centroid,0.3333333333333333,0.3096678641205017,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
4,contract_logistic,0.3333333333333333,0.33307247510977783,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
4,nearest_centroid,0.25925925925925924,0.23345511569324193,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
5,contract_logistic,0.35185185185185186,0.3545454545454545,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
5,nearest_centroid,0.37037037037037035,0.3723665223665223,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,0
1,contract_logistic,0.3968253968253968,0.39616171671920797,11,216,63,24,7,150,p,279,31,3,within_source_permutation,0
1,nearest_centroid,0.3968253968253968,0.3957097341243683,11,216,63,24,7,150,p,279,31,3,within_source_permutation,0
2,contract_logistic,0.42592592592592593,0.41111111111111115,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
2,nearest_centroid,0.4444444444444444,0.43329520323343246,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
3,contract_logistic,0.3333333333333333,0.26613572258171564,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
3,nearest_centroid,0.3333333333333333,0.28888888888888886,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
4,contract_logistic,0.3888888888888889,0.3850043591979076,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
4,nearest_centroid,0.37037037037037035,0.3625730994152046,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
5,contract_logistic,0.37037037037037035,0.3167636960740409,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
5,nearest_centroid,0.42592592592592593,0.39575060954371294,11,225,54,25,6,150,p,279,31,3,within_source_permutation,0
1,contract_logistic,0.4603174603174603,0.4343434343434343,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,0
1,nearest_centroid,0.47619047619047616,0.45542483660130717,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,0
2,contract_logistic,0.3888888888888889,0.37736815156169995,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
2,nearest_centroid,0.37037037037037035,0.362006387921022,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
3,contract_logistic,0.35185185185185186,0.3374887082204155,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
3,nearest_centroid,0.35185185185185186,0.3374887082204155,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
4,contract_logistic,0.2777777777777778,0.27669172932330827,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
4,nearest_centroid,0.3148148148148148,0.3148148148148148,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
5,contract_logistic,0.35185185185185186,0.3428571428571428,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
5,nearest_centroid,0.37037037037037035,0.3613564784296492,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,0
1,contract_logistic,0.4603174603174603,0.4560954816709293,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,0
1,nearest_centroid,0.47619047619047616,0.46853937792611133,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,0
2,contract_logistic,0.35185185185185186,0.3457653457653458,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
2,nearest_centroid,0.3333333333333333,0.3292670661091714,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
3,contract_logistic,0.3148148148148148,0.3116121426466254,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
3,nearest_centroid,0.3148148148148148,0.3116959064327485,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
4,contract_logistic,0.2777777777777778,0.27344992050874406,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
4,nearest_centroid,0.2777777777777778,0.27344992050874406,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
5,contract_logistic,0.4074074074074074,0.3952380952380952,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
5,nearest_centroid,0.42592592592592593,0.4118629908103592,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,0
1,contract_logistic,0.47619047619047616,0.4738564758148602,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,0
1,nearest_centroid,0.42857142857142855,0.4265364265364265,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,0
2,contract_logistic,0.46296296296296297,0.46147268959320603,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
2,nearest_centroid,0.3888888888888889,0.38888888888888884,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
3,contract_logistic,0.35185185185185186,0.33829365079365087,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
3,nearest_centroid,0.37037037037037035,0.36253354804079446,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
4,contract_logistic,0.3333333333333333,0.3367673893989684,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
4,nearest_centroid,0.3333333333333333,0.3304154995331466,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
5,contract_logistic,0.37037037037037035,0.36330561330561334,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
5,nearest_centroid,0.37037037037037035,0.3686274509803922,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,0
1,contract_logistic,0.3492063492063492,0.3473176941262048,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,1
1,nearest_centroid,0.3492063492063492,0.34939737265318654,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,1
2,contract_logistic,0.35185185185185186,0.3545546348272892,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
2,nearest_centroid,0.2962962962962963,0.2903508771929824,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
3,contract_logistic,0.3333333333333333,0.33198304963010844,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
3,nearest_centroid,0.3148148148148148,0.3121973648289438,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
4,contract_logistic,0.5185185185185185,0.5143719026071968,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
4,nearest_centroid,0.4444444444444444,0.43456790123456784,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
5,contract_logistic,0.35185185185185186,0.34685417124441514,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
5,nearest_centroid,0.3888888888888889,0.3857563306815864,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,1
1,contract_logistic,0.36507936507936506,0.3606068074153181,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
1,nearest_centroid,0.3333333333333333,0.33055708769994485,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
2,contract_logistic,0.3888888888888889,0.3864197530864198,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
2,nearest_centroid,0.5,0.5035236081747709,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
3,contract_logistic,0.2777777777777778,0.2763157894736842,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
3,nearest_centroid,0.2962962962962963,0.27994227994227994,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
4,contract_logistic,0.46296296296296297,0.4530919661733615,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
4,nearest_centroid,0.4444444444444444,0.41630591630591623,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
5,contract_logistic,0.35185185185185186,0.3550893550893551,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
5,nearest_centroid,0.37037037037037035,0.36936701509872244,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,1
1,contract_logistic,0.31746031746031744,0.2742295317212076,11,216,63,24,7,150,p,279,31,3,within_source_permutation,1
1,nearest_centroid,0.30158730158730157,0.27790849673202617,11,216,63,24,7,150,p,279,31,3,within_source_permutation,1
2,contract_logistic,0.3333333333333333,0.3075142700758464,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
2,nearest_centroid,0.3333333333333333,0.3075142700758464,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
3,contract_logistic,0.35185185185185186,0.28611111111111115,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
3,nearest_centroid,0.37037037037037035,0.32127594627594624,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
4,contract_logistic,0.2962962962962963,0.29448538605239544,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
4,nearest_centroid,0.2962962962962963,0.29482846902201737,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
5,contract_logistic,0.3888888888888889,0.37230544391669707,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
5,nearest_centroid,0.3888888888888889,0.37230544391669707,11,225,54,25,6,150,p,279,31,3,within_source_permutation,1
1,contract_logistic,0.38095238095238093,0.3580562659846547,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,1
1,nearest_centroid,0.38095238095238093,0.36952422594485285,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,1
2,contract_logistic,0.4074074074074074,0.3849675869259713,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
2,nearest_centroid,0.4074074074074074,0.3849675869259713,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
3,contract_logistic,0.37037037037037035,0.33286821705426356,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
3,nearest_centroid,0.37037037037037035,0.3321254355400696,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
4,contract_logistic,0.42592592592592593,0.41440657060351455,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
4,nearest_centroid,0.4444444444444444,0.43634499884499883,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
5,contract_logistic,0.3333333333333333,0.3280084727064119,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
5,nearest_centroid,0.3333333333333333,0.3333333333333333,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,1
1,contract_logistic,0.36507936507936506,0.3526570048309179,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,1
1,nearest_centroid,0.38095238095238093,0.38137472283813745,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,1
2,contract_logistic,0.4444444444444444,0.4287798921945263,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
2,nearest_centroid,0.4444444444444444,0.4287798921945263,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
3,contract_logistic,0.37037037037037035,0.3435431235431236,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
3,nearest_centroid,0.37037037037037035,0.3435431235431236,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
4,contract_logistic,0.4444444444444444,0.426937441643324,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
4,nearest_centroid,0.4074074074074074,0.39901960784313734,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
5,contract_logistic,0.3333333333333333,0.3338345864661654,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
5,nearest_centroid,0.35185185185185186,0.36024486024486024,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,1
1,contract_logistic,0.42857142857142855,0.42872297021623823,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,1
1,nearest_centroid,0.36507936507936506,0.3658567658567659,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,1
2,contract_logistic,0.37037037037037035,0.3748068924539513,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
2,nearest_centroid,0.3148148148148148,0.3083477566236187,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
3,contract_logistic,0.2962962962962963,0.2957393483709273,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
3,nearest_centroid,0.3148148148148148,0.3121973648289438,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
4,contract_logistic,0.5185185185185185,0.5104617604617604,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
4,nearest_centroid,0.42592592592592593,0.4096712096712097,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
5,contract_logistic,0.4074074074074074,0.4030223772159256,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
5,nearest_centroid,0.3888888888888889,0.3857563306815864,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,1
1,contract_logistic,0.3492063492063492,0.3317733317733318,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,2
1,nearest_centroid,0.31746031746031744,0.30982905982905984,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,2
2,contract_logistic,0.25925925925925924,0.24447474288407478,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2777777777777778,0.2458937198067633,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
3,contract_logistic,0.3333333333333333,0.326984126984127,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
3,nearest_centroid,0.3888888888888889,0.37640670974004314,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
4,contract_logistic,0.4444444444444444,0.4397927366104182,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
4,nearest_centroid,0.35185185185185186,0.33392033542976945,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
5,contract_logistic,0.37037037037037035,0.34405486332464025,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
5,nearest_centroid,0.37037037037037035,0.35374887082204154,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,2
1,contract_logistic,0.3333333333333333,0.328765227021041,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
1,nearest_centroid,0.3492063492063492,0.33895230772263957,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
2,contract_logistic,0.24074074074074073,0.23400975726557124,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2962962962962963,0.291090888664195,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
3,contract_logistic,0.2962962962962963,0.2880498133474983,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
3,nearest_centroid,0.2777777777777778,0.27037037037037037,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
4,contract_logistic,0.37037037037037035,0.3686274509803922,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
4,nearest_centroid,0.4074074074074074,0.39040060468631893,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
5,contract_logistic,0.3888888888888889,0.3662923138191955,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
5,nearest_centroid,0.37037037037037035,0.348063973063973,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,2
1,contract_logistic,0.36507936507936506,0.3308884443636217,11,216,63,24,7,150,p,279,31,3,within_source_permutation,2
1,nearest_centroid,0.38095238095238093,0.34401709401709396,11,216,63,24,7,150,p,279,31,3,within_source_permutation,2
2,contract_logistic,0.35185185185185186,0.34461359745659087,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
2,nearest_centroid,0.35185185185185186,0.34461359745659087,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
3,contract_logistic,0.3148148148148148,0.2776207244292351,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
3,nearest_centroid,0.3333333333333333,0.30854700854700856,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
4,contract_logistic,0.37037037037037035,0.36169577548887893,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
4,nearest_centroid,0.3888888888888889,0.38109239953666574,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
5,contract_logistic,0.3333333333333333,0.28861369109047125,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
5,nearest_centroid,0.35185185185185186,0.3387161084529506,11,225,54,25,6,150,p,279,31,3,within_source_permutation,2
1,contract_logistic,0.3492063492063492,0.33969696969696966,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,2
1,nearest_centroid,0.3492063492063492,0.33969696969696966,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,2
2,contract_logistic,0.37037037037037035,0.35958421423537706,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
2,nearest_centroid,0.35185185185185186,0.33901515151515155,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
3,contract_logistic,0.37037037037037035,0.3674871043292096,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
3,nearest_centroid,0.37037037037037035,0.3674871043292096,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
4,contract_logistic,0.3888888888888889,0.38095238095238093,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
4,nearest_centroid,0.3888888888888889,0.38095238095238093,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
5,contract_logistic,0.2777777777777778,0.2807359307359307,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
5,nearest_centroid,0.2777777777777778,0.2807359307359307,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,2
1,contract_logistic,0.3968253968253968,0.36801346801346796,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,2
1,nearest_centroid,0.3968253968253968,0.37052011580313465,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,2
2,contract_logistic,0.35185185185185186,0.3453429645290111,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
2,nearest_centroid,0.35185185185185186,0.3453429645290111,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
3,contract_logistic,0.35185185185185186,0.350993850993851,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
3,nearest_centroid,0.35185185185185186,0.3502914679385268,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
4,contract_logistic,0.35185185185185186,0.345513963161022,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
4,nearest_centroid,0.35185185185185186,0.3458840900701366,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
5,contract_logistic,0.3148148148148148,0.31656536919694817,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
5,nearest_centroid,0.3148148148148148,0.31656536919694817,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,2
1,contract_logistic,0.31746031746031744,0.29176620480968307,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,2
1,nearest_centroid,0.31746031746031744,0.30982905982905984,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,2
2,contract_logistic,0.2222222222222222,0.20017450250008387,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
2,nearest_centroid,0.2962962962962963,0.26062964884968,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
3,contract_logistic,0.3333333333333333,0.32704625808074084,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
3,nearest_centroid,0.37037037037037035,0.3611073333635553,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
4,contract_logistic,0.4444444444444444,0.44029965306561053,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
4,nearest_centroid,0.35185185185185186,0.33392033542976945,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
5,contract_logistic,0.4074074074074074,0.38011526449660327,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
5,nearest_centroid,0.37037037037037035,0.35374887082204154,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,2
1,contract_logistic,0.4126984126984127,0.4086523498288204,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,3
1,nearest_centroid,0.4126984126984127,0.3904569892473118,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,3
2,contract_logistic,0.4074074074074074,0.3954212454212454,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3888888888888889,0.389142501050679,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
3,contract_logistic,0.37037037037037035,0.36899438137828233,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
3,nearest_centroid,0.3888888888888889,0.3886022245155372,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
4,contract_logistic,0.3888888888888889,0.3668276972624798,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
4,nearest_centroid,0.37037037037037035,0.3556578578489959,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
5,contract_logistic,0.24074074074074073,0.1945210516639088,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
5,nearest_centroid,0.2962962962962963,0.26334776334776333,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,3
1,contract_logistic,0.31746031746031744,0.31558652729384434,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
1,nearest_centroid,0.4444444444444444,0.4474215842636895,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
2,contract_logistic,0.37037037037037035,0.36712962962962964,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3888888888888889,0.373015873015873,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
3,contract_logistic,0.35185185185185186,0.3451009811276349,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
3,nearest_centroid,0.4074074074074074,0.40151515151515155,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
4,contract_logistic,0.35185185185185186,0.3363636363636364,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
4,nearest_centroid,0.3888888888888889,0.37844611528822053,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
5,contract_logistic,0.35185185185185186,0.3308332963505377,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
5,nearest_centroid,0.3333333333333333,0.3308680197225089,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,3
1,contract_logistic,0.31746031746031744,0.3010893246187364,11,216,63,24,7,150,p,279,31,3,within_source_permutation,3
1,nearest_centroid,0.30158730158730157,0.2885606060606061,11,216,63,24,7,150,p,279,31,3,within_source_permutation,3
2,contract_logistic,0.2777777777777778,0.26591540830891747,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
2,nearest_centroid,0.2777777777777778,0.26591540830891747,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
3,contract_logistic,0.3888888888888889,0.38773252890899945,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
3,nearest_centroid,0.3888888888888889,0.38773252890899945,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
4,contract_logistic,0.3333333333333333,0.3127973501957242,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
4,nearest_centroid,0.3333333333333333,0.3144524851841925,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
5,contract_logistic,0.35185185185185186,0.33296172426607207,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
5,nearest_centroid,0.3333333333333333,0.3063689776733255,11,225,54,25,6,150,p,279,31,3,within_source_permutation,3
1,contract_logistic,0.2698412698412698,0.2687719298245614,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,3
1,nearest_centroid,0.2698412698412698,0.2688773215089004,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,3
2,contract_logistic,0.2777777777777778,0.2642542875101015,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
2,nearest_centroid,0.2962962962962963,0.28860376013543615,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
3,contract_logistic,0.4074074074074074,0.400351172295752,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
3,nearest_centroid,0.4074074074074074,0.3947003914483589,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
4,contract_logistic,0.37037037037037035,0.3695123695123695,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
4,nearest_centroid,0.35185185185185186,0.35137844611528823,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
5,contract_logistic,0.2037037037037037,0.17373737373737375,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
5,nearest_centroid,0.18518518518518517,0.15314102564102564,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,3
1,contract_logistic,0.2698412698412698,0.2727422544495715,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,3
1,nearest_centroid,0.2698412698412698,0.2725795704519109,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,3
2,contract_logistic,0.25925925925925924,0.2520277752835893,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
2,nearest_centroid,0.2777777777777778,0.2747820991723431,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
3,contract_logistic,0.3888888888888889,0.3881578947368421,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
3,nearest_centroid,0.3888888888888889,0.3881578947368421,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
4,contract_logistic,0.35185185185185186,0.34987468671679195,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
4,nearest_centroid,0.35185185185185186,0.34987468671679195,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
5,contract_logistic,0.2222222222222222,0.17441569491016465,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
5,nearest_centroid,0.2222222222222222,0.17441569491016465,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,3
1,contract_logistic,0.4126984126984127,0.40344027441485064,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,3
1,nearest_centroid,0.42857142857142855,0.41077786057294247,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,3
2,contract_logistic,0.35185185185185186,0.3450292397660819,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
2,nearest_centroid,0.3888888888888889,0.389142501050679,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
3,contract_logistic,0.4074074074074074,0.4046879046879048,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
3,nearest_centroid,0.3888888888888889,0.3886022245155372,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
