retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9396190336434168,0.9182637276381611,0.3447060519547564,0.4043167580299954,0.5713511562037001,1.0,69,N_3pct,ckmer5_count_l2,400,512,0.1055908203125,54.0625
1.0,0.990096689941162,0.9865735265938022,0.14009206286816447,0.16386868756696704,0.05887066071266796,1.0,69,N_3pct,ckmer5_property_moment_l2,400,563,0.177693161634103,100.04125
1.0,0.9918963994037594,0.9896077369300137,0.12679042754178688,0.1441683927302828,0.05761387926263081,1.0,69,N_3pct,ckmer5_property_multiscale_l2,400,673,0.28423662704309066,191.29125
1.0,0.9917561110309484,0.9893920864391539,0.1278478379606556,0.1456563336501214,0.057915704058622605,1.0,69,N_3pct,ckmer5_property_anchor_l2,400,601,0.22078826955074876,132.69375
1.0,0.9942080663937662,0.9923452386870538,0.10716503650301824,0.12373147767507268,0.041450871625202924,1.0,69,N_3pct,cspaced_property_l2,400,147,0.3810799319727891,56.01875
1.0,0.9670172247046176,0.9554843863171308,0.2549130015989233,0.29838097881642617,0.30670950335965447,1.0,69,N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.16793626707132017,110.67
1.0,0.966106617794195,0.9545440992596644,0.2585850466754351,0.3015157709517592,0.30584582510256747,1.0,69,N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.20908261802575107,146.14875
1.0,0.9670064725254935,0.9554731353108469,0.2549842144704394,0.2984187040413679,0.3049956579266056,1.0,69,N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_multiscale_l2,400,809,0.29344715698393076,237.39875
1.0,0.9669363283390883,0.955430315662355,0.25526285608852595,0.2985621642644954,0.30516080934712864,1.0,69,N_3pct,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.24260685210312077,178.80125
1.0,0.942518741475368,0.8802812619746938,0.326786719269031,0.4893211838778605,0.32081643617037997,1.0,69,substitution_1pct_N_3pct,ckmer4_count_l2,400,136,0.3393933823529412,46.1575
1.0,0.9919468745377102,0.9850707642898486,0.12410282014516202,0.17279582229040782,0.0357513816488562,1.0,69,substitution_1pct_N_3pct,ckmer4_property_l2,400,147,0.38542517006802723,56.6575
1.0,0.99031179887419,0.9833004407097891,0.13712630158021097,0.18275244303196678,0.034137973502431376,1.0,69,substitution_1pct_N_3pct,ckmer4_property_moment_l2,400,187,0.49265374331550804,92.12625
1.0,0.9926290993618408,0.9863768485875066,0.11879788781304157,0.16506453017065595,0.03281095040127102,1.0,69,substitution_1pct_N_3pct,ckmer4_property_multiscale_mean_l2,400,222,0.5404279279279279,119.975
1.0,0.9921572233215986,0.9860018080425884,0.12284838510081009,0.16732113508189395,0.032804618088358585,1.0,69,substitution_1pct_N_3pct,ckmer4_property_multiscale_l2,400,297,0.6170454545454546,183.2625
1.0,0.9919577916643624,0.985358322153293,0.12433569155687643,0.1711237948717096,0.033084484397491655,1.0,69,substitution_1pct_N_3pct,ckmer4_property_anchor_l2,400,225,0.5545333333333333,124.77
1.0,0.9031553384134563,0.8005626615683178,0.4258544419738643,0.6315641388601018,0.5396814841991179,1.0,69,substitution_1pct_N_3pct,ckmer5_count_l2,400,512,0.10563720703125,54.08625
1.0,0.9864516057912622,0.9758693273313401,0.16175843145569882,0.2196844046341628,0.055807896694849236,1.0,69,substitution_1pct_N_3pct,ckmer5_property_moment_l2,400,563,0.17771758436944937,100.055
