representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ckmer4_count_l2,CK4,logistic,69,2,136,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,100,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,512,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,100,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,69,2,512,0.5714285714285714,0.5714285714285714,target_background,Enterobacter,100,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,69,2,147,0.5714285714285714,0.5714285714285714,target_background,Enterobacter,100,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,69,2,147,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,100,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.5714285714285714,0.5714285714285714,target_background,Enterobacter,100,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.42857142857142855,0.41666666666666663,target_background,Enterobacter,100,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,69,2,222,0.47619047619047616,0.4564705882352942,target_background,Enterobacter,100,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,69,2,222,0.38095238095238093,0.35764705882352943,target_background,Enterobacter,100,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,69,2,222,0.5714285714285714,0.36363636363636365,target_background,Enterobacter,100,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,69,2,222,0.5714285714285714,0.36363636363636365,target_background,Enterobacter,100,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,69,2,136,0.6190476190476191,0.6181818181818182,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,69,2,136,0.47619047619047616,0.47139588100686497,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,69,2,510,0.47619047619047616,0.47139588100686497,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,69,2,510,0.5238095238095238,0.5138888888888888,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,69,2,147,0.6190476190476191,0.6181818181818182,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,69,2,147,0.47619047619047616,0.47139588100686497,within_genus_species,Escherichia,100,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.6190476190476191,0.6181818181818182,within_genus_species,Escherichia,100,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.5238095238095238,0.5227272727272727,within_genus_species,Escherichia,100,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,69,2,222,0.47619047619047616,0.47619047619047616,within_genus_species,Escherichia,100,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,69,2,222,0.6666666666666666,0.6666666666666666,within_genus_species,Escherichia,100,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,69,2,222,0.47619047619047616,0.3225806451612903,within_genus_species,Escherichia,100,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,69,2,222,0.47619047619047616,0.3225806451612903,within_genus_species,Escherichia,100,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,69,2,136,0.6190476190476191,0.6181818181818182,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,69,2,136,0.47619047619047616,0.47139588100686497,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,510,0.47619047619047616,0.47139588100686497,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,69,2,510,0.5238095238095238,0.5138888888888888,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,69,2,147,0.6190476190476191,0.6181818181818182,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,69,2,147,0.47619047619047616,0.47139588100686497,target_background,Escherichia,100,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.6190476190476191,0.6181818181818182,target_background,Escherichia,100,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.5238095238095238,0.5227272727272727,target_background,Escherichia,100,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,69,2,222,0.47619047619047616,0.47619047619047616,target_background,Escherichia,100,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,69,2,222,0.6666666666666666,0.6666666666666666,target_background,Escherichia,100,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,69,2,222,0.47619047619047616,0.3225806451612903,target_background,Escherichia,100,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,69,2,222,0.47619047619047616,0.3225806451612903,target_background,Escherichia,100,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,74,3,136,0.21739130434782608,0.2149393090569561,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,74,3,136,0.34782608695652173,0.32466460268317854,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,74,3,510,0.2608695652173913,0.2611111111111111,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,74,3,510,0.30434782608695654,0.31638755980861244,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,74,3,147,0.17391304347826086,0.17049486461251165,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,74,3,147,0.34782608695652173,0.3259259259259259,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,74,3,222,0.17391304347826086,0.1726190476190476,within_genus_species,Klebsiella,100,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,74,3,222,0.21739130434782608,0.1812865497076023,within_genus_species,Klebsiella,100,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,74,3,222,0.2608695652173913,0.2512820512820513,within_genus_species,Klebsiella,100,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,74,3,222,0.34782608695652173,0.3300653594771242,within_genus_species,Klebsiella,100,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,74,3,222,0.34782608695652173,0.17204301075268816,within_genus_species,Klebsiella,100,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,74,3,222,0.34782608695652173,0.17204301075268816,within_genus_species,Klebsiella,100,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,66,2,136,0.55,0.4357366771159875,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,66,2,136,0.45,0.3732193732193732,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,66,2,509,0.55,0.48717948717948717,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,66,2,509,0.55,0.3548387096774194,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,66,2,147,0.55,0.4357366771159875,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,66,2,147,0.5,0.40476190476190477,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,66,2,222,0.55,0.4357366771159875,target_background,Klebsiella,100,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,66,2,222,0.5,0.40476190476190477,target_background,Klebsiella,100,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,66,2,222,0.55,0.48717948717948717,target_background,Klebsiella,100,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,66,2,222,0.45,0.41333333333333333,target_background,Klebsiella,100,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,66,2,222,0.6,0.375,target_background,Klebsiella,100,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,66,2,222,0.6,0.375,target_background,Klebsiella,100,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,123,4,136,0.1891891891891892,0.1889328063241107,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer4_count_l2,CK4,logistic,123,4,136,0.21621621621621623,0.20440115440115442,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,123,4,512,0.16216216216216217,0.13664596273291924,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer5_count_l2,CK5,logistic,123,4,512,0.32432432432432434,0.28268398268398265,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,123,4,147,0.13513513513513514,0.11722488038277512,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,123,4,147,0.13513513513513514,0.11818181818181818,within_genus_species,Acinetobacter,100,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,123,4,222,0.1891891891891892,0.1916896985546871,within_genus_species,Acinetobacter,100,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,123,4,222,0.1891891891891892,0.17445652173913043,within_genus_species,Acinetobacter,100,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,123,4,222,0.2702702702702703,0.23519024834814306,within_genus_species,Acinetobacter,100,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,123,4,222,0.24324324324324326,0.21195652173913043,within_genus_species,Acinetobacter,100,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,123,4,222,0.2972972972972973,0.11458333333333333,within_genus_species,Acinetobacter,100,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,123,4,222,0.2702702702702703,0.10638297872340426,within_genus_species,Acinetobacter,100,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,77,3,135,0.2916666666666667,0.301921470342523,within_genus_species,Burkholderia,100,N_3pct,label
ckmer4_count_l2,CK4,logistic,77,3,135,0.25,0.23799397483608012,within_genus_species,Burkholderia,100,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,77,3,478,0.3333333333333333,0.3455672867437573,within_genus_species,Burkholderia,100,N_3pct,label
ckmer5_count_l2,CK5,logistic,77,3,478,0.2916666666666667,0.2371615312791783,within_genus_species,Burkholderia,100,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,77,3,146,0.25,0.25971792225662194,within_genus_species,Burkholderia,100,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,77,3,146,0.25,0.2332995951417004,within_genus_species,Burkholderia,100,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,77,3,222,0.2916666666666667,0.301921470342523,within_genus_species,Burkholderia,100,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,77,3,222,0.2916666666666667,0.2899279369867605,within_genus_species,Burkholderia,100,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,77,3,222,0.3333333333333333,0.3238095238095238,within_genus_species,Burkholderia,100,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,77,3,222,0.2916666666666667,0.29971988795518206,within_genus_species,Burkholderia,100,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,77,3,222,0.3333333333333333,0.16666666666666666,within_genus_species,Burkholderia,100,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,77,3,222,0.3333333333333333,0.16666666666666666,within_genus_species,Burkholderia,100,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,67,2,135,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,100,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,67,2,135,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,100,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,67,2,475,0.5714285714285714,0.5552941176470588,target_background,Burkholderia,100,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,67,2,475,0.47619047619047616,0.4564705882352942,target_background,Burkholderia,100,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,67,2,146,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,100,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,67,2,146,0.6666666666666666,0.6541176470588235,target_background,Burkholderia,100,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,67,2,222,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,100,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,67,2,222,0.7142857142857143,0.7083333333333333,target_background,Burkholderia,100,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,67,2,222,0.47619047619047616,0.4564705882352942,target_background,Burkholderia,100,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,67,2,222,0.47619047619047616,0.4296296296296296,target_background,Burkholderia,100,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,67,2,222,0.6190476190476191,0.38235294117647056,target_background,Burkholderia,100,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,67,2,222,0.6190476190476191,0.38235294117647056,target_background,Burkholderia,100,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,119,4,136,0.3888888888888889,0.3885642414860681,within_genus_species,Candida,100,N_3pct,label
ckmer4_count_l2,CK4,logistic,119,4,136,0.2222222222222222,0.20984848484848484,within_genus_species,Candida,100,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,119,4,511,0.3611111111111111,0.3459828548644338,within_genus_species,Candida,100,N_3pct,label
ckmer5_count_l2,CK5,logistic,119,4,511,0.2222222222222222,0.21762820512820513,within_genus_species,Candida,100,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,119,4,147,0.3888888888888889,0.3885642414860681,within_genus_species,Candida,100,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,119,4,147,0.2222222222222222,0.21845238095238095,within_genus_species,Candida,100,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,119,4,222,0.3888888888888889,0.3885642414860681,within_genus_species,Candida,100,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,119,4,222,0.3888888888888889,0.377797434763379,within_genus_species,Candida,100,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,119,4,222,0.2777777777777778,0.24864718614718614,within_genus_species,Candida,100,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,119,4,222,0.2777777777777778,0.2680332739156268,within_genus_species,Candida,100,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,119,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Candida,100,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,119,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Candida,100,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,69,2,136,0.5238095238095238,0.5227272727272727,target_background,Candida,100,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,69,2,136,0.5714285714285714,0.5714285714285714,target_background,Candida,100,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,502,0.47619047619047616,0.47619047619047616,target_background,Candida,100,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,69,2,502,0.6190476190476191,0.5961538461538461,target_background,Candida,100,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,69,2,147,0.5238095238095238,0.5227272727272727,target_background,Candida,100,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,69,2,147,0.47619047619047616,0.47619047619047616,target_background,Candida,100,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.5238095238095238,0.5227272727272727,target_background,Candida,100,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.5714285714285714,0.5675057208237986,target_background,Candida,100,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,69,2,222,0.3333333333333333,0.3318181818181818,target_background,Candida,100,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,69,2,222,0.23809523809523808,0.23636363636363636,target_background,Candida,100,N_3pct,target_binary
