target_label,length,condition,comparator,absolute_f1_difference,absolute_ci_low,absolute_ci_high,relative_drop_difference,relative_drop_ci_low,relative_drop_ci_high
tax_1050222,69,N_3pct,ck5,-0.007676709798871806,-0.0234318100587591,0.006265129978197542,-0.014150892794478787,-0.03343827789343486,0.002059996189054026
tax_1050222,69,N_3pct,pseknc_k3_l3,0.0013751183333531314,-0.012699384350925455,0.01760896327375437,-0.016596966902037047,-0.0347187969590319,0.0004681709254895005
tax_1050222,69,N_3pct,pseeiip,0.03084665193385072,0.015200084796025177,0.044018615855639154,0.017697890522920923,-0.0006615044508366417,0.034321967276070585
tax_1050222,69,clean,ck4,0.011854110664632822,0.0017447715285187821,0.02161912564268199,0.01872424177893406,0.006047469242953359,0.031007872232995008
tax_1050222,69,clean,ck4_p,0.005218966073804676,0.00017503166028589608,0.012195914387910779,0.00591575888960949,-0.0011596354804804807,0.01355520932668512
tax_1050222,69,clean,ck4_msp,0.005994071973124515,0.0011796577952760347,0.011330865150747932,0.00841765201324407,0.00046574878713231407,0.0167666249023695
tax_1050222,69,clean,ck5,0.0033799581924059963,-0.009687931056432002,0.017780252128476177,-0.0030942248032009845,-0.020489272001209518,0.015402418791643155
tax_1050222,69,clean,pseknc_k3_l3,0.026178356870150132,0.012900175391296924,0.039565504563223476,0.008206271634759954,-0.008117136772914573,0.023603223752964708
tax_1050222,69,clean,pseeiip,0.029404380789977758,0.01019235310182857,0.04432295210985719,0.01625561937904796,-0.0039363111813703056,0.03183280133372846
tax_1050222,69,substitution_1pct,ck4,0.010381371905331171,0.0031358081373138113,0.021372383875041995,0.017251503019632408,0.005675395731027449,0.029114457148478465
tax_1050222,69,substitution_1pct,ck4_p,0.005318359008948725,-0.0007221357245989182,0.011478292272182866,0.00601515182475354,-0.002419491710748858,0.013423668640990316
tax_1050222,69,substitution_1pct,ck4_msp,0.003575431483920477,-0.001980666862311123,0.010676911767624402,0.005999011524040032,-0.0020583629674715605,0.015143385534011712
tax_1050222,69,substitution_1pct,ck5,0.005822352679551113,-0.007200037826881957,0.020238135073290888,-0.000651830316055868,-0.01626110608316692,0.01573887340470306
tax_1050222,69,substitution_1pct,pseknc_k3_l3,0.026061584535334248,0.009659654372004412,0.039831985310063434,0.00808949929994407,-0.00837450073728595,0.024500120902030745
tax_1050222,69,substitution_1pct,pseeiip,0.03524905783917509,0.021079620562528097,0.04906438992008056,0.022100296428245292,0.00384741736891622,0.040895565101047485
tax_1050222,75,N_3pct,ck4,0.013601965232180158,0.004383320630607532,0.023697859592112794,0.020472096346481394,0.007867263765229985,0.032523804814980364
tax_1050222,75,N_3pct,ck4_p,0.0016534902604328217,-0.0044501485307131715,0.008690089166405618,0.002350283076237636,-0.006174466388855188,0.010443985210242904
tax_1050222,75,N_3pct,ck4_msp,0.0064626011610879885,-0.0015354641909965632,0.0138423814850351,0.008886181201207544,-0.00014206329021219095,0.01860487393824156
tax_1050222,75,N_3pct,ck5,0.001930466281684362,-0.013262323734848697,0.017818411244915712,-0.004543716713922619,-0.02099932226335173,0.011271742259361443
tax_1050222,75,N_3pct,pseknc_k3_l3,0.01541611249621222,0.0007904861715339079,0.030975481812847754,-0.0025559727391779585,-0.018675528405276098,0.01538143855278466
tax_1050222,75,N_3pct,pseeiip,0.024507241457011775,0.009297771841971824,0.04007039704929247,0.011358480046081976,-0.0050082595315633,0.026880208441353148
