target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_434085,ck4_p,CK4+P,147,0.1,100,clean,2400,0.7391666666666666,0.7391666666666667,0.48627586661867545,0.7370366636421682,0.8193784722222222,0.7901597528564906,,,0.7370366636421682,0.0,1.0
tax_434085,ck4_p,CK4+P,147,0.1,100,substitution_1pct,2400,0.7325,0.7324999999999999,0.47159607413851223,0.7306293706293706,0.8110555555555555,0.778571479193848,,,0.7370366636421682,-0.006407293012797632,0.9913066834679091
tax_434085,ck4_p,CK4+P,147,1.0,69,N_3pct,2400,0.71625,0.71625,0.4401671482148231,0.7137789082164402,0.8165270833333333,0.7950011166640046,0.6959133928676049,0.7300761322742206,0.7700714145250394,-0.056292506308599166,0.9268996287268773
tax_434085,ck4_p,CK4+P,147,1.0,69,clean,2400,0.7308333333333333,0.7308333333333333,0.46603947233408777,0.7295705781719641,0.8251722222222223,0.8024793569029349,0.7138450320848142,0.7466666745074125,0.7700714145250394,-0.04050083635307522,0.947406389083985
tax_434085,ck4_p,CK4+P,147,1.0,69,substitution_1pct,2400,0.72875,0.72875,0.46244390802664215,0.727300098178248,0.8193409722222222,0.7942012070558067,0.709981707618836,0.742514698695746,0.7700714145250394,-0.04277131634679132,0.944457987220352
tax_434085,ck4_p,CK4+P,147,1.0,75,N_3pct,2400,0.7270833333333333,0.7270833333333333,0.45706826182344984,0.7262170670219574,0.8227666666666666,0.7978867035359469,0.7085640104049842,0.7425469324190573,0.7700714145250394,-0.043854347503081925,0.9430515836896372
tax_434085,ck4_p,CK4+P,147,1.0,75,clean,2400,0.7433333333333333,0.7433333333333334,0.488297728069561,0.7429046625658476,0.8339631944444444,0.8110854342690785,0.7284474253613844,0.7624078596923421,0.7700714145250394,-0.027166751959191715,0.9647217758680895
tax_434085,ck4_p,CK4+P,147,1.0,75,substitution_1pct,2400,0.7395833333333334,0.7395833333333333,0.4813822795768519,0.7389840388739772,0.8299208333333333,0.809046443649568,0.7220401184467312,0.7558678657349462,0.7700714145250394,-0.03108737565106212,0.9596305289812166
tax_434085,ck4_p,CK4+P,147,1.0,100,N_3pct,2400,0.76875,0.76875,0.5383907641137214,0.7685586992998901,0.8514236111111112,0.8333632620227907,0.7536069057483618,0.7861797733884318,0.7700714145250394,-0.001512715225149286,0.9980356169614707
tax_434085,ck4_p,CK4+P,147,1.0,100,clean,2400,0.7704166666666666,0.7704166666666667,0.5424648767203145,0.7700714145250394,0.8625020833333333,0.843929696359579,0.7542469514253136,0.787006691579955,0.7700714145250394,0.0,1.0
tax_434085,ck4_p,CK4+P,147,1.0,100,substitution_1pct,2400,0.76625,0.7662500000000001,0.5333824779359193,0.7660566311842132,0.8540208333333332,0.8327453978306805,0.7491525737283745,0.7819558124085815,0.7700714145250394,-0.004014783340826167,0.9947864791951765
tax_434085,ck4_p,CK4+P,147,10.0,69,N_3pct,2400,0.7070833333333333,0.7070833333333333,0.4394276021060413,0.6986711849319875,0.8182993055555555,0.7955572718943689,,,0.7861207441511093,-0.08744955921912179,0.888758107619264
tax_434085,ck4_p,CK4+P,147,10.0,69,clean,2400,0.7079166666666666,0.7079166666666667,0.43439105452833554,0.7016804942060515,0.8275756944444443,0.8030147753338258,,,0.7861207441511093,-0.08444024994505783,0.8925861573132249
tax_434085,ck4_p,CK4+P,147,10.0,69,substitution_1pct,2400,0.7054166666666667,0.7054166666666666,0.43031731917581867,0.6987510632393741,0.8222444444444444,0.794478760961151,,,0.7861207441511093,-0.08736968091173525,0.8888597183552494
tax_434085,ck4_p,CK4+P,147,10.0,75,N_3pct,2400,0.71625,0.71625,0.44468599890687094,0.712362853626588,0.8246041666666667,0.7975552665255543,,,0.7861207441511093,-0.07375789052452131,0.9061748579040888
