representation,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
pseeiip,logistic,74,2,64,0.43478260869565216,0.3935091277890467,target_background,Klebsiella,100,N_3pct,target_binary
ck4,logistic,123,4,136,0.21621621621621623,0.20551806867596342,within_genus_species,Acinetobacter,100,trim_5bp,label
ck4p_msp,logistic,123,4,222,0.21621621621621623,0.18472222222222223,within_genus_species,Acinetobacter,100,trim_5bp,label
pseknc_k3_l3,logistic,123,4,67,0.2972972972972973,0.2468253968253968,within_genus_species,Acinetobacter,100,trim_5bp,label
ncp_anf,logistic,123,4,400,0.24324324324324326,0.22088592522029055,within_genus_species,Acinetobacter,100,trim_5bp,label
pseeiip,logistic,123,4,64,0.2972972972972973,0.24970760233918127,within_genus_species,Acinetobacter,100,trim_5bp,label
ck4,logistic,77,3,136,0.4583333333333333,0.4431438127090301,within_genus_species,Burkholderia,100,trim_5bp,label
ck4p_msp,logistic,77,3,222,0.4166666666666667,0.3997668997668997,within_genus_species,Burkholderia,100,trim_5bp,label
pseknc_k3_l3,logistic,77,3,67,0.375,0.37433862433862436,within_genus_species,Burkholderia,100,trim_5bp,label
ncp_anf,logistic,77,3,400,0.4583333333333333,0.4506238859180036,within_genus_species,Burkholderia,100,trim_5bp,label
pseeiip,logistic,77,3,64,0.375,0.3627401837928154,within_genus_species,Burkholderia,100,trim_5bp,label
ck4,logistic,77,2,136,0.5416666666666666,0.35135135135135137,target_background,Burkholderia,100,trim_5bp,target_binary
ck4p_msp,logistic,77,2,222,0.5,0.39495798319327735,target_background,Burkholderia,100,trim_5bp,target_binary
pseknc_k3_l3,logistic,77,2,67,0.5833333333333334,0.4444444444444444,target_background,Burkholderia,100,trim_5bp,target_binary
ncp_anf,logistic,77,2,400,0.6666666666666666,0.49473684210526314,target_background,Burkholderia,100,trim_5bp,target_binary
pseeiip,logistic,77,2,64,0.5833333333333334,0.4444444444444444,target_background,Burkholderia,100,trim_5bp,target_binary
ck4,logistic,119,4,136,0.3888888888888889,0.38754578754578756,within_genus_species,Candida,100,trim_5bp,label
ck4p_msp,logistic,119,4,222,0.3333333333333333,0.3259711779448622,within_genus_species,Candida,100,trim_5bp,label
pseknc_k3_l3,logistic,119,4,67,0.3333333333333333,0.33969539232697127,within_genus_species,Candida,100,trim_5bp,label
ncp_anf,logistic,119,4,400,0.2222222222222222,0.22474970849583853,within_genus_species,Candida,100,trim_5bp,label
pseeiip,logistic,119,4,64,0.3333333333333333,0.33969539232697127,within_genus_species,Candida,100,trim_5bp,label
ck4,logistic,89,2,136,0.7407407407407407,0.6454033771106942,target_background,Candida,100,trim_5bp,target_binary
ck4p_msp,logistic,89,2,222,0.5185185185185185,0.47218045112781953,target_background,Candida,100,trim_5bp,target_binary
pseknc_k3_l3,logistic,89,2,67,0.5185185185185185,0.4419713831478538,target_background,Candida,100,trim_5bp,target_binary
ncp_anf,logistic,89,2,400,0.5185185185185185,0.39999999999999997,target_background,Candida,100,trim_5bp,target_binary
pseeiip,logistic,89,2,64,0.5925925925925926,0.49230769230769234,target_background,Candida,100,trim_5bp,target_binary
ck4,logistic,138,5,136,0.21428571428571427,0.18366778149386845,within_genus_species,Enterobacter,100,trim_5bp,label
ck4p_msp,logistic,138,5,222,0.21428571428571427,0.19877192982456138,within_genus_species,Enterobacter,100,trim_5bp,label
pseknc_k3_l3,logistic,138,5,67,0.21428571428571427,0.18073593073593072,within_genus_species,Enterobacter,100,trim_5bp,label
ncp_anf,logistic,138,5,400,0.14285714285714285,0.13810526315789473,within_genus_species,Enterobacter,100,trim_5bp,label
pseeiip,logistic,138,5,64,0.21428571428571427,0.1824025974025974,within_genus_species,Enterobacter,100,trim_5bp,label
ck4,logistic,89,2,136,0.6666666666666666,0.5846153846153846,target_background,Enterobacter,100,trim_5bp,target_binary
ck4p_msp,logistic,89,2,222,0.6666666666666666,0.5846153846153846,target_background,Enterobacter,100,trim_5bp,target_binary
pseknc_k3_l3,logistic,89,2,67,0.5555555555555556,0.46710526315789475,target_background,Enterobacter,100,trim_5bp,target_binary
ncp_anf,logistic,89,2,400,0.5925925925925926,0.4427767354596623,target_background,Enterobacter,100,trim_5bp,target_binary
pseeiip,logistic,89,2,64,0.5555555555555556,0.46710526315789475,target_background,Enterobacter,100,trim_5bp,target_binary
ck4,logistic,69,2,136,0.42857142857142855,0.41666666666666663,within_genus_species,Escherichia,100,trim_5bp,label
ck4p_msp,logistic,69,2,222,0.47619047619047616,0.47139588100686497,within_genus_species,Escherichia,100,trim_5bp,label
pseknc_k3_l3,logistic,69,2,67,0.2857142857142857,0.2791762013729977,within_genus_species,Escherichia,100,trim_5bp,label
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3318181818181818,within_genus_species,Escherichia,100,trim_5bp,label
pseeiip,logistic,69,2,64,0.3333333333333333,0.3318181818181818,within_genus_species,Escherichia,100,trim_5bp,label
ck4,logistic,69,2,136,0.42857142857142855,0.41666666666666663,target_background,Escherichia,100,trim_5bp,target_binary
ck4p_msp,logistic,69,2,222,0.47619047619047616,0.47139588100686497,target_background,Escherichia,100,trim_5bp,target_binary
pseknc_k3_l3,logistic,69,2,67,0.2857142857142857,0.2791762013729977,target_background,Escherichia,100,trim_5bp,target_binary
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3318181818181818,target_background,Escherichia,100,trim_5bp,target_binary
pseeiip,logistic,69,2,64,0.3333333333333333,0.3318181818181818,target_background,Escherichia,100,trim_5bp,target_binary
ck4,logistic,74,3,136,0.17391304347826086,0.16296296296296295,within_genus_species,Klebsiella,100,trim_5bp,label
ck4p_msp,logistic,74,3,222,0.17391304347826086,0.17138009049773753,within_genus_species,Klebsiella,100,trim_5bp,label
pseknc_k3_l3,logistic,74,3,67,0.17391304347826086,0.18344645550527905,within_genus_species,Klebsiella,100,trim_5bp,label
ncp_anf,logistic,74,3,400,0.43478260869565216,0.4259259259259259,within_genus_species,Klebsiella,100,trim_5bp,label
pseeiip,logistic,74,3,64,0.17391304347826086,0.18344645550527905,within_genus_species,Klebsiella,100,trim_5bp,label
ck4,logistic,74,2,136,0.34782608695652173,0.34782608695652173,target_background,Klebsiella,100,trim_5bp,target_binary
ck4p_msp,logistic,74,2,222,0.34782608695652173,0.34285714285714286,target_background,Klebsiella,100,trim_5bp,target_binary
pseknc_k3_l3,logistic,74,2,67,0.391304347826087,0.32916666666666666,target_background,Klebsiella,100,trim_5bp,target_binary
ncp_anf,logistic,74,2,400,0.6086956521739131,0.5174825174825175,target_background,Klebsiella,100,trim_5bp,target_binary
pseeiip,logistic,74,2,64,0.5217391304347826,0.4559139784946237,target_background,Klebsiella,100,trim_5bp,target_binary
ck4,logistic,123,4,136,0.2972972972972973,0.2666185666185666,within_genus_species,Acinetobacter,100,substitution_1pct_N_3pct,label
ck4p_msp,logistic,123,4,222,0.24324324324324326,0.23144399460188933,within_genus_species,Acinetobacter,100,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,123,4,67,0.32432432432432434,0.31834180312441185,within_genus_species,Acinetobacter,100,substitution_1pct_N_3pct,label
ncp_anf,logistic,123,4,400,0.2702702702702703,0.24666666666666665,within_genus_species,Acinetobacter,100,substitution_1pct_N_3pct,label
pseeiip,logistic,123,4,64,0.24324324324324326,0.23478506787330317,within_genus_species,Acinetobacter,100,substitution_1pct_N_3pct,label
ck4,logistic,77,3,136,0.3333333333333333,0.3247863247863248,within_genus_species,Burkholderia,100,substitution_1pct_N_3pct,label
ck4p_msp,logistic,77,3,222,0.4583333333333333,0.4636243386243386,within_genus_species,Burkholderia,100,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,77,3,67,0.3333333333333333,0.3313222724987431,within_genus_species,Burkholderia,100,substitution_1pct_N_3pct,label
ncp_anf,logistic,77,3,400,0.4583333333333333,0.4185185185185185,within_genus_species,Burkholderia,100,substitution_1pct_N_3pct,label
pseeiip,logistic,77,3,64,0.375,0.36791497975708504,within_genus_species,Burkholderia,100,substitution_1pct_N_3pct,label
ck4,logistic,77,2,136,0.4583333333333333,0.3696969696969697,target_background,Burkholderia,100,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,77,2,222,0.5,0.4666666666666667,target_background,Burkholderia,100,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,77,2,67,0.6666666666666666,0.5555555555555556,target_background,Burkholderia,100,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,77,2,400,0.625,0.46928746928746934,target_background,Burkholderia,100,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,77,2,64,0.6666666666666666,0.5555555555555556,target_background,Burkholderia,100,substitution_1pct_N_3pct,target_binary
ck4,logistic,119,4,136,0.25,0.256578947368421,within_genus_species,Candida,100,substitution_1pct_N_3pct,label
ck4p_msp,logistic,119,4,222,0.2222222222222222,0.24047619047619045,within_genus_species,Candida,100,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,119,4,67,0.25,0.25323886639676113,within_genus_species,Candida,100,substitution_1pct_N_3pct,label
ncp_anf,logistic,119,4,400,0.25,0.24832887700534761,within_genus_species,Candida,100,substitution_1pct_N_3pct,label
pseeiip,logistic,119,4,64,0.25,0.2511294261294261,within_genus_species,Candida,100,substitution_1pct_N_3pct,label
ck4,logistic,89,2,136,0.6666666666666666,0.6136724960254372,target_background,Candida,100,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,89,2,222,0.5555555555555556,0.46710526315789475,target_background,Candida,100,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,89,2,67,0.6296296296296297,0.46428571428571425,target_background,Candida,100,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,89,2,400,0.5555555555555556,0.46710526315789475,target_background,Candida,100,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,89,2,64,0.6296296296296297,0.46428571428571425,target_background,Candida,100,substitution_1pct_N_3pct,target_binary
ck4,logistic,138,5,136,0.16666666666666666,0.16455026455026453,within_genus_species,Enterobacter,100,substitution_1pct_N_3pct,label
ck4p_msp,logistic,138,5,222,0.14285714285714285,0.13600987248046073,within_genus_species,Enterobacter,100,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,138,5,67,0.14285714285714285,0.11272727272727275,within_genus_species,Enterobacter,100,substitution_1pct_N_3pct,label
ncp_anf,logistic,138,5,400,0.19047619047619047,0.17389865036923857,within_genus_species,Enterobacter,100,substitution_1pct_N_3pct,label
pseeiip,logistic,138,5,64,0.14285714285714285,0.11400966183574879,within_genus_species,Enterobacter,100,substitution_1pct_N_3pct,label
ck4,logistic,89,2,136,0.6666666666666666,0.5440900562851783,target_background,Enterobacter,100,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,89,2,222,0.7037037037037037,0.6142857142857143,target_background,Enterobacter,100,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,89,2,67,0.5555555555555556,0.46710526315789475,target_background,Enterobacter,100,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,89,2,400,0.5185185185185185,0.39999999999999997,target_background,Enterobacter,100,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,89,2,64,0.5925925925925926,0.49230769230769234,target_background,Enterobacter,100,substitution_1pct_N_3pct,target_binary
ck4,logistic,69,2,136,0.42857142857142855,0.41666666666666663,within_genus_species,Escherichia,100,substitution_1pct_N_3pct,label
ck4p_msp,logistic,69,2,222,0.38095238095238093,0.37528604118993136,within_genus_species,Escherichia,100,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,69,2,67,0.47619047619047616,0.47619047619047616,within_genus_species,Escherichia,100,substitution_1pct_N_3pct,label
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3194444444444444,within_genus_species,Escherichia,100,substitution_1pct_N_3pct,label
pseeiip,logistic,69,2,64,0.42857142857142855,0.42727272727272725,within_genus_species,Escherichia,100,substitution_1pct_N_3pct,label
ck4,logistic,69,2,136,0.42857142857142855,0.41666666666666663,target_background,Escherichia,100,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,69,2,222,0.38095238095238093,0.37528604118993136,target_background,Escherichia,100,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,69,2,67,0.47619047619047616,0.47619047619047616,target_background,Escherichia,100,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,69,2,400,0.3333333333333333,0.3194444444444444,target_background,Escherichia,100,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,69,2,64,0.42857142857142855,0.42727272727272725,target_background,Escherichia,100,substitution_1pct_N_3pct,target_binary
ck4,logistic,74,3,136,0.21739130434782608,0.18412698412698414,within_genus_species,Klebsiella,100,substitution_1pct_N_3pct,label
ck4p_msp,logistic,74,3,222,0.30434782608695654,0.30158730158730157,within_genus_species,Klebsiella,100,substitution_1pct_N_3pct,label
pseknc_k3_l3,logistic,74,3,67,0.34782608695652173,0.32923976608187133,within_genus_species,Klebsiella,100,substitution_1pct_N_3pct,label
ncp_anf,logistic,74,3,400,0.30434782608695654,0.31017740429505136,within_genus_species,Klebsiella,100,substitution_1pct_N_3pct,label
pseeiip,logistic,74,3,64,0.34782608695652173,0.32727272727272727,within_genus_species,Klebsiella,100,substitution_1pct_N_3pct,label
ck4,logistic,74,2,136,0.391304347826087,0.39015151515151514,target_background,Klebsiella,100,substitution_1pct_N_3pct,target_binary
ck4p_msp,logistic,74,2,222,0.6086956521739131,0.5964912280701754,target_background,Klebsiella,100,substitution_1pct_N_3pct,target_binary
pseknc_k3_l3,logistic,74,2,67,0.391304347826087,0.32916666666666666,target_background,Klebsiella,100,substitution_1pct_N_3pct,target_binary
ncp_anf,logistic,74,2,400,0.5652173913043478,0.48660714285714285,target_background,Klebsiella,100,substitution_1pct_N_3pct,target_binary
pseeiip,logistic,74,2,64,0.391304347826087,0.32916666666666666,target_background,Klebsiella,100,substitution_1pct_N_3pct,target_binary
ck4,logistic,103,4,136,0.3870967741935484,0.3639419404125287,within_genus_species,Acinetobacter,125,clean,label
ck4p_msp,logistic,103,4,222,0.45161290322580644,0.4287878787878788,within_genus_species,Acinetobacter,125,clean,label
pseknc_k3_l3,logistic,103,4,67,0.41935483870967744,0.4237179487179487,within_genus_species,Acinetobacter,125,clean,label
ncp_anf,logistic,103,4,500,0.1935483870967742,0.1813186813186813,within_genus_species,Acinetobacter,125,clean,label
pseeiip,logistic,103,4,64,0.41935483870967744,0.42598039215686273,within_genus_species,Acinetobacter,125,clean,label
ck4,logistic,80,3,136,0.375,0.3746234272550062,within_genus_species,Burkholderia,125,clean,label
ck4p_msp,logistic,80,3,222,0.4166666666666667,0.4114081996434938,within_genus_species,Burkholderia,125,clean,label
pseknc_k3_l3,logistic,80,3,67,0.5,0.4851851851851852,within_genus_species,Burkholderia,125,clean,label
ncp_anf,logistic,80,3,500,0.375,0.3451417004048583,within_genus_species,Burkholderia,125,clean,label
pseeiip,logistic,80,3,64,0.4583333333333333,0.44674818359028884,within_genus_species,Burkholderia,125,clean,label
ck4,logistic,80,2,136,0.5833333333333334,0.4957983193277311,target_background,Burkholderia,125,clean,target_binary
ck4p_msp,logistic,80,2,222,0.625,0.5252747252747253,target_background,Burkholderia,125,clean,target_binary
pseknc_k3_l3,logistic,80,2,67,0.6666666666666666,0.625,target_background,Burkholderia,125,clean,target_binary
ncp_anf,logistic,80,2,500,0.4583333333333333,0.3142857142857143,target_background,Burkholderia,125,clean,target_binary
pseeiip,logistic,80,2,64,0.7083333333333334,0.6606060606060606,target_background,Burkholderia,125,clean,target_binary
ck4,logistic,119,4,136,0.25,0.2432330827067669,within_genus_species,Candida,125,clean,label
ck4p_msp,logistic,119,4,222,0.2777777777777778,0.2857142857142857,within_genus_species,Candida,125,clean,label
pseknc_k3_l3,logistic,119,4,67,0.2222222222222222,0.2055482456140351,within_genus_species,Candida,125,clean,label
ncp_anf,logistic,119,4,500,0.3888888888888889,0.3817699328535242,within_genus_species,Candida,125,clean,label
pseeiip,logistic,119,4,64,0.2222222222222222,0.21570758738277918,within_genus_species,Candida,125,clean,label
ck4,logistic,90,2,136,0.6296296296296297,0.6029411764705883,target_background,Candida,125,clean,target_binary
ck4p_msp,logistic,90,2,222,0.5555555555555556,0.5,target_background,Candida,125,clean,target_binary
pseknc_k3_l3,logistic,90,2,67,0.7407407407407407,0.699523052464229,target_background,Candida,125,clean,target_binary
ncp_anf,logistic,90,2,500,0.6666666666666666,0.6136724960254372,target_background,Candida,125,clean,target_binary
pseeiip,logistic,90,2,64,0.7407407407407407,0.7157894736842105,target_background,Candida,125,clean,target_binary
ck4,logistic,163,5,136,0.2653061224489796,0.24363636363636365,within_genus_species,Enterobacter,125,clean,label
ck4p_msp,logistic,163,5,222,0.20408163265306123,0.1789949988092403,within_genus_species,Enterobacter,125,clean,label
pseknc_k3_l3,logistic,163,5,67,0.1836734693877551,0.18329853153382566,within_genus_species,Enterobacter,125,clean,label
ncp_anf,logistic,163,5,500,0.14285714285714285,0.11873015873015871,within_genus_species,Enterobacter,125,clean,label
pseeiip,logistic,163,5,64,0.20408163265306123,0.20641186299081032,within_genus_species,Enterobacter,125,clean,label
ck4,logistic,96,2,136,0.6551724137931034,0.618421052631579,target_background,Enterobacter,125,clean,target_binary
ck4p_msp,logistic,96,2,222,0.6551724137931034,0.5972222222222222,target_background,Enterobacter,125,clean,target_binary
pseknc_k3_l3,logistic,96,2,67,0.4482758620689655,0.43137254901960786,target_background,Enterobacter,125,clean,target_binary
ncp_anf,logistic,96,2,500,0.4827586206896552,0.41295546558704455,target_background,Enterobacter,125,clean,target_binary
pseeiip,logistic,96,2,64,0.4482758620689655,0.43137254901960786,target_background,Enterobacter,125,clean,target_binary
ck4,logistic,54,2,136,0.5882352941176471,0.5824561403508772,within_genus_species,Escherichia,125,clean,label
ck4p_msp,logistic,54,2,222,0.47058823529411764,0.4631578947368421,within_genus_species,Escherichia,125,clean,label
pseknc_k3_l3,logistic,54,2,67,0.35294117647058826,0.343859649122807,within_genus_species,Escherichia,125,clean,label
ncp_anf,logistic,54,2,500,0.5882352941176471,0.5296442687747036,within_genus_species,Escherichia,125,clean,label
pseeiip,logistic,54,2,64,0.35294117647058826,0.343859649122807,within_genus_species,Escherichia,125,clean,label
ck4,logistic,54,2,136,0.5882352941176471,0.5824561403508772,target_background,Escherichia,125,clean,target_binary
ck4p_msp,logistic,54,2,222,0.47058823529411764,0.4631578947368421,target_background,Escherichia,125,clean,target_binary
pseknc_k3_l3,logistic,54,2,67,0.35294117647058826,0.343859649122807,target_background,Escherichia,125,clean,target_binary
ncp_anf,logistic,54,2,500,0.5882352941176471,0.5296442687747036,target_background,Escherichia,125,clean,target_binary
pseeiip,logistic,54,2,64,0.35294117647058826,0.343859649122807,target_background,Escherichia,125,clean,target_binary
ck4,logistic,81,3,136,0.16,0.15849452691557955,within_genus_species,Klebsiella,125,clean,label
ck4p_msp,logistic,81,3,222,0.2,0.17017543859649123,within_genus_species,Klebsiella,125,clean,label
pseknc_k3_l3,logistic,81,3,67,0.12,0.12261904761904763,within_genus_species,Klebsiella,125,clean,label
ncp_anf,logistic,81,3,500,0.28,0.2014652014652015,within_genus_species,Klebsiella,125,clean,label
pseeiip,logistic,81,3,64,0.12,0.12261904761904763,within_genus_species,Klebsiella,125,clean,label
ck4,logistic,81,2,136,0.68,0.6323529411764706,target_background,Klebsiella,125,clean,target_binary
ck4p_msp,logistic,81,2,222,0.76,0.7023809523809523,target_background,Klebsiella,125,clean,target_binary
pseknc_k3_l3,logistic,81,2,67,0.48,0.4206773618538324,target_background,Klebsiella,125,clean,target_binary
ncp_anf,logistic,81,2,500,0.64,0.4755244755244755,target_background,Klebsiella,125,clean,target_binary
pseeiip,logistic,81,2,64,0.48,0.4206773618538324,target_background,Klebsiella,125,clean,target_binary
ck4,logistic,103,4,136,0.3548387096774194,0.3393790849673203,within_genus_species,Acinetobacter,125,substitution_1pct,label
ck4p_msp,logistic,103,4,222,0.3870967741935484,0.37342555105713,within_genus_species,Acinetobacter,125,substitution_1pct,label
pseknc_k3_l3,logistic,103,4,67,0.3870967741935484,0.3790106951871658,within_genus_species,Acinetobacter,125,substitution_1pct,label
ncp_anf,logistic,103,4,500,0.16129032258064516,0.1456043956043956,within_genus_species,Acinetobacter,125,substitution_1pct,label
pseeiip,logistic,103,4,64,0.3870967741935484,0.39194139194139194,within_genus_species,Acinetobacter,125,substitution_1pct,label
ck4,logistic,80,3,136,0.25,0.23994329257487154,within_genus_species,Burkholderia,125,substitution_1pct,label
ck4p_msp,logistic,80,3,222,0.4166666666666667,0.41111111111111115,within_genus_species,Burkholderia,125,substitution_1pct,label
pseknc_k3_l3,logistic,80,3,67,0.5416666666666666,0.5349206349206349,within_genus_species,Burkholderia,125,substitution_1pct,label
ncp_anf,logistic,80,3,500,0.3333333333333333,0.3161375661375661,within_genus_species,Burkholderia,125,substitution_1pct,label
pseeiip,logistic,80,3,64,0.4583333333333333,0.4505050505050505,within_genus_species,Burkholderia,125,substitution_1pct,label
ck4,logistic,80,2,136,0.625,0.5252747252747253,target_background,Burkholderia,125,substitution_1pct,target_binary
ck4p_msp,logistic,80,2,222,0.6666666666666666,0.49473684210526314,target_background,Burkholderia,125,substitution_1pct,target_binary
pseknc_k3_l3,logistic,80,2,67,0.75,0.6974789915966386,target_background,Burkholderia,125,substitution_1pct,target_binary
ncp_anf,logistic,80,2,500,0.4583333333333333,0.3142857142857143,target_background,Burkholderia,125,substitution_1pct,target_binary
pseeiip,logistic,80,2,64,0.7916666666666666,0.7362637362637363,target_background,Burkholderia,125,substitution_1pct,target_binary
ck4,logistic,119,4,136,0.2222222222222222,0.21679197994987465,within_genus_species,Candida,125,substitution_1pct,label
ck4p_msp,logistic,119,4,222,0.25,0.25205108359133127,within_genus_species,Candida,125,substitution_1pct,label
pseknc_k3_l3,logistic,119,4,67,0.2777777777777778,0.24305555555555552,within_genus_species,Candida,125,substitution_1pct,label
ncp_anf,logistic,119,4,500,0.3611111111111111,0.3541592394533571,within_genus_species,Candida,125,substitution_1pct,label
pseeiip,logistic,119,4,64,0.2222222222222222,0.1951436562420544,within_genus_species,Candida,125,substitution_1pct,label
ck4,logistic,90,2,136,0.6666666666666666,0.6493506493506493,target_background,Candida,125,substitution_1pct,target_binary
ck4p_msp,logistic,90,2,222,0.6296296296296297,0.6164772727272727,target_background,Candida,125,substitution_1pct,target_binary
pseknc_k3_l3,logistic,90,2,67,0.5185185185185185,0.4935064935064935,target_background,Candida,125,substitution_1pct,target_binary
ncp_anf,logistic,90,2,500,0.5555555555555556,0.5,target_background,Candida,125,substitution_1pct,target_binary
pseeiip,logistic,90,2,64,0.5185185185185185,0.4935064935064935,target_background,Candida,125,substitution_1pct,target_binary
ck4,logistic,163,5,136,0.1836734693877551,0.16036363636363635,within_genus_species,Enterobacter,125,substitution_1pct,label
ck4p_msp,logistic,163,5,222,0.14285714285714285,0.1267080745341615,within_genus_species,Enterobacter,125,substitution_1pct,label
pseknc_k3_l3,logistic,163,5,67,0.20408163265306123,0.1993389355742297,within_genus_species,Enterobacter,125,substitution_1pct,label
ncp_anf,logistic,163,5,500,0.14285714285714285,0.12171052631578946,within_genus_species,Enterobacter,125,substitution_1pct,label
pseeiip,logistic,163,5,64,0.24489795918367346,0.24037544842498404,within_genus_species,Enterobacter,125,substitution_1pct,label
ck4,logistic,96,2,136,0.5862068965517241,0.5166666666666666,target_background,Enterobacter,125,substitution_1pct,target_binary
ck4p_msp,logistic,96,2,222,0.6551724137931034,0.5684523809523809,target_background,Enterobacter,125,substitution_1pct,target_binary
pseknc_k3_l3,logistic,96,2,67,0.5517241379310345,0.5316770186335403,target_background,Enterobacter,125,substitution_1pct,target_binary
ncp_anf,logistic,96,2,500,0.5172413793103449,0.46578947368421053,target_background,Enterobacter,125,substitution_1pct,target_binary
pseeiip,logistic,96,2,64,0.5517241379310345,0.5316770186335403,target_background,Enterobacter,125,substitution_1pct,target_binary
ck4,logistic,54,2,136,0.47058823529411764,0.4631578947368421,within_genus_species,Escherichia,125,substitution_1pct,label
ck4p_msp,logistic,54,2,222,0.4117647058823529,0.39285714285714285,within_genus_species,Escherichia,125,substitution_1pct,label
pseknc_k3_l3,logistic,54,2,67,0.29411764705882354,0.29166666666666663,within_genus_species,Escherichia,125,substitution_1pct,label
ncp_anf,logistic,54,2,500,0.6470588235294118,0.575,within_genus_species,Escherichia,125,substitution_1pct,label
pseeiip,logistic,54,2,64,0.29411764705882354,0.29166666666666663,within_genus_species,Escherichia,125,substitution_1pct,label
ck4,logistic,54,2,136,0.47058823529411764,0.4631578947368421,target_background,Escherichia,125,substitution_1pct,target_binary
ck4p_msp,logistic,54,2,222,0.4117647058823529,0.39285714285714285,target_background,Escherichia,125,substitution_1pct,target_binary
pseknc_k3_l3,logistic,54,2,67,0.29411764705882354,0.29166666666666663,target_background,Escherichia,125,substitution_1pct,target_binary
ncp_anf,logistic,54,2,500,0.6470588235294118,0.575,target_background,Escherichia,125,substitution_1pct,target_binary
pseeiip,logistic,54,2,64,0.29411764705882354,0.29166666666666663,target_background,Escherichia,125,substitution_1pct,target_binary
ck4,logistic,81,3,136,0.2,0.1976190476190476,within_genus_species,Klebsiella,125,substitution_1pct,label
ck4p_msp,logistic,81,3,222,0.2,0.19049773755656108,within_genus_species,Klebsiella,125,substitution_1pct,label
pseknc_k3_l3,logistic,81,3,67,0.2,0.19259259259259257,within_genus_species,Klebsiella,125,substitution_1pct,label
ncp_anf,logistic,81,3,500,0.32,0.21794871794871795,within_genus_species,Klebsiella,125,substitution_1pct,label
pseeiip,logistic,81,3,64,0.2,0.19259259259259257,within_genus_species,Klebsiella,125,substitution_1pct,label
ck4,logistic,81,2,136,0.8,0.7619047619047619,target_background,Klebsiella,125,substitution_1pct,target_binary
ck4p_msp,logistic,81,2,222,0.76,0.7023809523809523,target_background,Klebsiella,125,substitution_1pct,target_binary
pseknc_k3_l3,logistic,81,2,67,0.52,0.40476190476190477,target_background,Klebsiella,125,substitution_1pct,target_binary
ncp_anf,logistic,81,2,500,0.64,0.4755244755244755,target_background,Klebsiella,125,substitution_1pct,target_binary
pseeiip,logistic,81,2,64,0.52,0.40476190476190477,target_background,Klebsiella,125,substitution_1pct,target_binary
ck4,logistic,103,4,136,0.41935483870967744,0.4044337606837607,within_genus_species,Acinetobacter,125,N_3pct,label
ck4p_msp,logistic,103,4,222,0.25806451612903225,0.24128787878787877,within_genus_species,Acinetobacter,125,N_3pct,label
pseknc_k3_l3,logistic,103,4,67,0.3225806451612903,0.3234126984126984,within_genus_species,Acinetobacter,125,N_3pct,label
ncp_anf,logistic,103,4,500,0.25806451612903225,0.24395604395604395,within_genus_species,Acinetobacter,125,N_3pct,label
pseeiip,logistic,103,4,64,0.3548387096774194,0.36260683760683765,within_genus_species,Acinetobacter,125,N_3pct,label
ck4,logistic,80,3,136,0.25,0.24814814814814815,within_genus_species,Burkholderia,125,N_3pct,label
ck4p_msp,logistic,80,3,222,0.375,0.3505135387488328,within_genus_species,Burkholderia,125,N_3pct,label
pseknc_k3_l3,logistic,80,3,67,0.375,0.3814814814814815,within_genus_species,Burkholderia,125,N_3pct,label
ncp_anf,logistic,80,3,500,0.375,0.3527691778465772,within_genus_species,Burkholderia,125,N_3pct,label
pseeiip,logistic,80,3,64,0.4166666666666667,0.4140350877192982,within_genus_species,Burkholderia,125,N_3pct,label
ck4,logistic,80,2,136,0.5833333333333334,0.4957983193277311,target_background,Burkholderia,125,N_3pct,target_binary
ck4p_msp,logistic,80,2,222,0.5833333333333334,0.4444444444444444,target_background,Burkholderia,125,N_3pct,target_binary
pseknc_k3_l3,logistic,80,2,67,0.625,0.5636363636363637,target_background,Burkholderia,125,N_3pct,target_binary
