representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ck7_svd147,CK7 SVD-147,nearest_centroid,114,4,78,0.3142857142857143,0.30514705882352944,within_genus_species,Acinetobacter,150,clean,label
ck7_svd147,CK7 SVD-147,logistic,114,4,78,0.34285714285714286,0.319087015196855,within_genus_species,Acinetobacter,150,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,114,4,78,0.3142857142857143,0.30514705882352944,within_genus_species,Acinetobacter,150,clean,label
ck7_svd222,CK7 SVD-222,logistic,114,4,78,0.34285714285714286,0.319087015196855,within_genus_species,Acinetobacter,150,clean,label
ck4,CK4,nearest_centroid,89,3,136,0.2222222222222222,0.23315508021390374,within_genus_species,Burkholderia,150,clean,label
ck4,CK4,logistic,89,3,136,0.37037037037037035,0.3611111111111111,within_genus_species,Burkholderia,150,clean,label
ck4_p,CK4+P,nearest_centroid,89,3,147,0.2222222222222222,0.23315508021390374,within_genus_species,Burkholderia,150,clean,label
ck4_p,CK4+P,logistic,89,3,147,0.4074074074074074,0.3948412698412698,within_genus_species,Burkholderia,150,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,89,3,222,0.2222222222222222,0.23315508021390374,within_genus_species,Burkholderia,150,clean,label
ck4p_msp,CK4P-MSP,logistic,89,3,222,0.4444444444444444,0.4280904280904281,within_genus_species,Burkholderia,150,clean,label
ckmer5_count_l2,CK5,nearest_centroid,89,3,502,0.2222222222222222,0.23027544351073762,within_genus_species,Burkholderia,150,clean,label
ckmer5_count_l2,CK5,logistic,89,3,502,0.4074074074074074,0.38095238095238093,within_genus_species,Burkholderia,150,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,89,3,61,0.2222222222222222,0.23027544351073762,within_genus_species,Burkholderia,150,clean,label
ck5_pca147,CK5 PCA-147,logistic,89,3,61,0.3333333333333333,0.32954545454545453,within_genus_species,Burkholderia,150,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,89,3,61,0.2222222222222222,0.23027544351073762,within_genus_species,Burkholderia,150,clean,label
ck5_pca222,CK5 PCA-222,logistic,89,3,61,0.3333333333333333,0.32954545454545453,within_genus_species,Burkholderia,150,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,89,3,61,0.2962962962962963,0.2962962962962963,within_genus_species,Burkholderia,150,clean,label
ck5_svd147,CK5 SVD-147,logistic,89,3,61,0.2962962962962963,0.29907407407407405,within_genus_species,Burkholderia,150,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,89,3,61,0.2962962962962963,0.2962962962962963,within_genus_species,Burkholderia,150,clean,label
ck5_svd222,CK5 SVD-222,logistic,89,3,61,0.2962962962962963,0.29907407407407405,within_genus_species,Burkholderia,150,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,89,3,61,0.3333333333333333,0.27777777777777773,within_genus_species,Burkholderia,150,clean,label
ck7_pca147,CK7 PCA-147,logistic,89,3,61,0.4074074074074074,0.37714285714285717,within_genus_species,Burkholderia,150,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,89,3,61,0.3333333333333333,0.27777777777777773,within_genus_species,Burkholderia,150,clean,label
ck7_pca222,CK7 PCA-222,logistic,89,3,61,0.4074074074074074,0.37714285714285717,within_genus_species,Burkholderia,150,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,89,3,61,0.2222222222222222,0.2128654970760234,within_genus_species,Burkholderia,150,clean,label
ck7_svd147,CK7 SVD-147,logistic,89,3,61,0.2962962962962963,0.29395166237271503,within_genus_species,Burkholderia,150,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,89,3,61,0.2222222222222222,0.2128654970760234,within_genus_species,Burkholderia,150,clean,label
ck7_svd222,CK7 SVD-222,logistic,89,3,61,0.2962962962962963,0.29395166237271503,within_genus_species,Burkholderia,150,clean,label
ck4,CK4,nearest_centroid,69,2,136,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,150,clean,target_binary
ck4,CK4,logistic,69,2,136,0.6190476190476191,0.5961538461538461,target_background,Burkholderia,150,clean,target_binary
ck4_p,CK4+P,nearest_centroid,69,2,147,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,150,clean,target_binary
ck4_p,CK4+P,logistic,69,2,147,0.6190476190476191,0.5961538461538461,target_background,Burkholderia,150,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.5714285714285714,0.5675057208237986,target_background,Burkholderia,150,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.6666666666666666,0.6541176470588235,target_background,Burkholderia,150,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,489,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,150,clean,target_binary
ckmer5_count_l2,CK5,logistic,69,2,489,0.5714285714285714,0.5333333333333333,target_background,Burkholderia,150,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,69,2,47,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,150,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,69,2,47,0.42857142857142855,0.41666666666666663,target_background,Burkholderia,150,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,69,2,47,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,150,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,69,2,47,0.42857142857142855,0.41666666666666663,target_background,Burkholderia,150,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,69,2,47,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,150,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,69,2,47,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,150,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,69,2,47,0.5238095238095238,0.5138888888888888,target_background,Burkholderia,150,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,69,2,47,0.47619047619047616,0.47139588100686497,target_background,Burkholderia,150,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,69,2,47,0.38095238095238093,0.37528604118993136,target_background,Burkholderia,150,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,69,2,47,0.5714285714285714,0.5714285714285714,target_background,Burkholderia,150,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,69,2,47,0.38095238095238093,0.37528604118993136,target_background,Burkholderia,150,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,69,2,47,0.5714285714285714,0.5714285714285714,target_background,Burkholderia,150,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,69,2,47,0.42857142857142855,0.42727272727272725,target_background,Burkholderia,150,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,69,2,47,0.5238095238095238,0.5227272727272727,target_background,Burkholderia,150,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,69,2,47,0.42857142857142855,0.42727272727272725,target_background,Burkholderia,150,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,69,2,47,0.5238095238095238,0.5227272727272727,target_background,Burkholderia,150,clean,target_binary
ck4,CK4,nearest_centroid,113,4,136,0.47058823529411764,0.45850202429149794,within_genus_species,Candida,150,clean,label
ck4,CK4,logistic,113,4,136,0.3235294117647059,0.3262227968110321,within_genus_species,Candida,150,clean,label
ck4_p,CK4+P,nearest_centroid,113,4,147,0.47058823529411764,0.45850202429149794,within_genus_species,Candida,150,clean,label
ck4_p,CK4+P,logistic,113,4,147,0.23529411764705882,0.20941176470588235,within_genus_species,Candida,150,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,113,4,222,0.47058823529411764,0.45850202429149794,within_genus_species,Candida,150,clean,label
ck4p_msp,CK4P-MSP,logistic,113,4,222,0.35294117647058826,0.33412698412698416,within_genus_species,Candida,150,clean,label
ckmer5_count_l2,CK5,nearest_centroid,113,4,509,0.3235294117647059,0.30833333333333335,within_genus_species,Candida,150,clean,label
ckmer5_count_l2,CK5,logistic,113,4,509,0.4117647058823529,0.41785845733214155,within_genus_species,Candida,150,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,113,4,78,0.35294117647058826,0.3307533539731682,within_genus_species,Candida,150,clean,label
ck5_pca147,CK5 PCA-147,logistic,113,4,78,0.3235294117647059,0.3213369963369963,within_genus_species,Candida,150,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,113,4,78,0.35294117647058826,0.3307533539731682,within_genus_species,Candida,150,clean,label
ck5_pca222,CK5 PCA-222,logistic,113,4,78,0.3235294117647059,0.3213369963369963,within_genus_species,Candida,150,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,113,4,78,0.4411764705882353,0.44385964912280707,within_genus_species,Candida,150,clean,label
ck5_svd147,CK5 SVD-147,logistic,113,4,78,0.3235294117647059,0.30634920634920637,within_genus_species,Candida,150,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,113,4,78,0.4411764705882353,0.44385964912280707,within_genus_species,Candida,150,clean,label
ck5_svd222,CK5 SVD-222,logistic,113,4,78,0.3235294117647059,0.30634920634920637,within_genus_species,Candida,150,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,113,4,78,0.29411764705882354,0.29701258493828153,within_genus_species,Candida,150,clean,label
ck7_pca147,CK7 PCA-147,logistic,113,4,78,0.3235294117647059,0.3296517809675704,within_genus_species,Candida,150,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,113,4,78,0.29411764705882354,0.29701258493828153,within_genus_species,Candida,150,clean,label
ck7_pca222,CK7 PCA-222,logistic,113,4,78,0.3235294117647059,0.3296517809675704,within_genus_species,Candida,150,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,113,4,78,0.4411764705882353,0.4434905372405372,within_genus_species,Candida,150,clean,label
ck7_svd147,CK7 SVD-147,logistic,113,4,78,0.38235294117647056,0.3451797385620915,within_genus_species,Candida,150,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,113,4,78,0.4411764705882353,0.4434905372405372,within_genus_species,Candida,150,clean,label
ck7_svd222,CK7 SVD-222,logistic,113,4,78,0.38235294117647056,0.3451797385620915,within_genus_species,Candida,150,clean,label
ck4,CK4,nearest_centroid,72,2,136,0.6363636363636364,0.6333333333333333,target_background,Candida,150,clean,target_binary
ck4,CK4,logistic,72,2,136,0.45454545454545453,0.4358974358974359,target_background,Candida,150,clean,target_binary
ck4_p,CK4+P,nearest_centroid,72,2,147,0.6363636363636364,0.6333333333333333,target_background,Candida,150,clean,target_binary
ck4_p,CK4+P,logistic,72,2,147,0.4090909090909091,0.39789473684210525,target_background,Candida,150,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,72,2,222,0.6363636363636364,0.6333333333333333,target_background,Candida,150,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,72,2,222,0.5909090909090909,0.5831578947368421,target_background,Candida,150,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,72,2,507,0.5909090909090909,0.5686274509803921,target_background,Candida,150,clean,target_binary
ckmer5_count_l2,CK5,logistic,72,2,507,0.45454545454545453,0.4107142857142857,target_background,Candida,150,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,72,2,49,0.5909090909090909,0.5686274509803921,target_background,Candida,150,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,72,2,49,0.5,0.47276688453159044,target_background,Candida,150,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,72,2,49,0.5909090909090909,0.5686274509803921,target_background,Candida,150,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,72,2,49,0.5,0.47276688453159044,target_background,Candida,150,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,72,2,49,0.5454545454545454,0.5416666666666667,target_background,Candida,150,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,72,2,49,0.4090909090909091,0.39789473684210525,target_background,Candida,150,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,72,2,49,0.5454545454545454,0.5416666666666667,target_background,Candida,150,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,72,2,49,0.4090909090909091,0.39789473684210525,target_background,Candida,150,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,72,2,49,0.5909090909090909,0.5686274509803921,target_background,Candida,150,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,72,2,49,0.5454545454545454,0.5299145299145299,target_background,Candida,150,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,72,2,49,0.5909090909090909,0.5686274509803921,target_background,Candida,150,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,72,2,49,0.5454545454545454,0.5299145299145299,target_background,Candida,150,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,72,2,49,0.5909090909090909,0.5900621118012422,target_background,Candida,150,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,72,2,49,0.45454545454545453,0.3125,target_background,Candida,150,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,72,2,49,0.5909090909090909,0.5900621118012422,target_background,Candida,150,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,72,2,49,0.45454545454545453,0.3125,target_background,Candida,150,clean,target_binary
ck4,CK4,nearest_centroid,147,5,136,0.17777777777777778,0.17267399267399267,within_genus_species,Enterobacter,150,clean,label
ck4,CK4,logistic,147,5,136,0.1111111111111111,0.11461610285139696,within_genus_species,Enterobacter,150,clean,label
ck4_p,CK4+P,nearest_centroid,147,5,147,0.17777777777777778,0.17267399267399267,within_genus_species,Enterobacter,150,clean,label
ck4_p,CK4+P,logistic,147,5,147,0.1111111111111111,0.11631440454969866,within_genus_species,Enterobacter,150,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,147,5,222,0.17777777777777778,0.17267399267399267,within_genus_species,Enterobacter,150,clean,label
ck4p_msp,CK4P-MSP,logistic,147,5,222,0.2,0.19418394471026051,within_genus_species,Enterobacter,150,clean,label
ckmer5_count_l2,CK5,nearest_centroid,147,5,510,0.2,0.17604617604617603,within_genus_species,Enterobacter,150,clean,label
ckmer5_count_l2,CK5,logistic,147,5,510,0.2,0.189983109948785,within_genus_species,Enterobacter,150,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,147,5,101,0.2,0.19930735930735932,within_genus_species,Enterobacter,150,clean,label
ck5_pca147,CK5 PCA-147,logistic,147,5,101,0.15555555555555556,0.14474153297682707,within_genus_species,Enterobacter,150,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,147,5,101,0.2,0.19930735930735932,within_genus_species,Enterobacter,150,clean,label
ck5_pca222,CK5 PCA-222,logistic,147,5,101,0.15555555555555556,0.14474153297682707,within_genus_species,Enterobacter,150,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,147,5,101,0.2,0.1765641376167692,within_genus_species,Enterobacter,150,clean,label
ck5_svd147,CK5 SVD-147,logistic,147,5,101,0.13333333333333333,0.11978260869565216,within_genus_species,Enterobacter,150,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,147,5,101,0.2,0.1765641376167692,within_genus_species,Enterobacter,150,clean,label
ck5_svd222,CK5 SVD-222,logistic,147,5,101,0.13333333333333333,0.11978260869565216,within_genus_species,Enterobacter,150,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,147,5,101,0.13333333333333333,0.12121212121212122,within_genus_species,Enterobacter,150,clean,label
ck7_pca147,CK7 PCA-147,logistic,147,5,101,0.15555555555555556,0.1504558186911128,within_genus_species,Enterobacter,150,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,147,5,101,0.13333333333333333,0.12121212121212122,within_genus_species,Enterobacter,150,clean,label
ck7_pca222,CK7 PCA-222,logistic,147,5,101,0.15555555555555556,0.1504558186911128,within_genus_species,Enterobacter,150,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,147,5,101,0.15555555555555556,0.1447415329768271,within_genus_species,Enterobacter,150,clean,label
ck7_svd147,CK7 SVD-147,logistic,147,5,101,0.2,0.17714285714285713,within_genus_species,Enterobacter,150,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,147,5,101,0.15555555555555556,0.1447415329768271,within_genus_species,Enterobacter,150,clean,label
ck7_svd222,CK7 SVD-222,logistic,147,5,101,0.2,0.17714285714285713,within_genus_species,Enterobacter,150,clean,label
ck4,CK4,nearest_centroid,69,2,136,0.47619047619047616,0.47619047619047616,target_background,Enterobacter,150,clean,target_binary
ck4,CK4,logistic,69,2,136,0.42857142857142855,0.42727272727272725,target_background,Enterobacter,150,clean,target_binary
ck4_p,CK4+P,nearest_centroid,69,2,147,0.47619047619047616,0.47619047619047616,target_background,Enterobacter,150,clean,target_binary
ck4_p,CK4+P,logistic,69,2,147,0.47619047619047616,0.47619047619047616,target_background,Enterobacter,150,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,69,2,222,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,150,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,69,2,222,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,150,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,69,2,509,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,150,clean,target_binary
ckmer5_count_l2,CK5,logistic,69,2,509,0.47619047619047616,0.47139588100686497,target_background,Enterobacter,150,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,69,2,47,0.6666666666666666,0.6636155606407322,target_background,Enterobacter,150,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,69,2,47,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,150,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,69,2,47,0.6666666666666666,0.6636155606407322,target_background,Enterobacter,150,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,69,2,47,0.5238095238095238,0.5227272727272727,target_background,Enterobacter,150,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,69,2,47,0.6666666666666666,0.6636155606407322,target_background,Enterobacter,150,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,69,2,47,0.5238095238095238,0.5138888888888888,target_background,Enterobacter,150,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,69,2,47,0.6666666666666666,0.6636155606407322,target_background,Enterobacter,150,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,69,2,47,0.5238095238095238,0.5138888888888888,target_background,Enterobacter,150,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,69,2,47,0.6666666666666666,0.6636155606407322,target_background,Enterobacter,150,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,69,2,47,0.7142857142857143,0.7136363636363636,target_background,Enterobacter,150,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,69,2,47,0.6666666666666666,0.6636155606407322,target_background,Enterobacter,150,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,69,2,47,0.7142857142857143,0.7136363636363636,target_background,Enterobacter,150,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,69,2,47,0.6190476190476191,0.6111111111111112,target_background,Enterobacter,150,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,69,2,47,0.47619047619047616,0.38726790450928383,target_background,Enterobacter,150,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,69,2,47,0.6190476190476191,0.6111111111111112,target_background,Enterobacter,150,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,69,2,47,0.47619047619047616,0.38726790450928383,target_background,Enterobacter,150,clean,target_binary
ck4,CK4,nearest_centroid,59,2,136,0.6111111111111112,0.609907120743034,within_genus_species,Escherichia,150,clean,label
ck4,CK4,logistic,59,2,136,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck4_p,CK4+P,nearest_centroid,59,2,147,0.6111111111111112,0.609907120743034,within_genus_species,Escherichia,150,clean,label
ck4_p,CK4+P,logistic,59,2,147,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,59,2,222,0.6111111111111112,0.609907120743034,within_genus_species,Escherichia,150,clean,label
ck4p_msp,CK4P-MSP,logistic,59,2,222,0.4444444444444444,0.4375,within_genus_species,Escherichia,150,clean,label
ckmer5_count_l2,CK5,nearest_centroid,59,2,508,0.5555555555555556,0.55,within_genus_species,Escherichia,150,clean,label
ckmer5_count_l2,CK5,logistic,59,2,508,0.5555555555555556,0.5324675324675324,within_genus_species,Escherichia,150,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,59,2,40,0.5555555555555556,0.55,within_genus_species,Escherichia,150,clean,label
ck5_pca147,CK5 PCA-147,logistic,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,59,2,40,0.5555555555555556,0.55,within_genus_species,Escherichia,150,clean,label
ck5_pca222,CK5 PCA-222,logistic,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,59,2,40,0.5555555555555556,0.55,within_genus_species,Escherichia,150,clean,label
ck5_svd147,CK5 SVD-147,logistic,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,59,2,40,0.5555555555555556,0.55,within_genus_species,Escherichia,150,clean,label
ck5_svd222,CK5 SVD-222,logistic,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,59,2,40,0.4444444444444444,0.41558441558441556,within_genus_species,Escherichia,150,clean,label
ck7_pca147,CK7 PCA-147,logistic,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck7_pca222,CK7 PCA-222,nearest_centroid,59,2,40,0.4444444444444444,0.41558441558441556,within_genus_species,Escherichia,150,clean,label
ck7_pca222,CK7 PCA-222,logistic,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck7_svd147,CK7 SVD-147,nearest_centroid,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck7_svd147,CK7 SVD-147,logistic,59,2,40,0.6111111111111112,0.609907120743034,within_genus_species,Escherichia,150,clean,label
ck7_svd222,CK7 SVD-222,nearest_centroid,59,2,40,0.5,0.4857142857142857,within_genus_species,Escherichia,150,clean,label
ck7_svd222,CK7 SVD-222,logistic,59,2,40,0.6111111111111112,0.609907120743034,within_genus_species,Escherichia,150,clean,label
ck4,CK4,nearest_centroid,59,2,136,0.6111111111111112,0.609907120743034,target_background,Escherichia,150,clean,target_binary
ck4,CK4,logistic,59,2,136,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck4_p,CK4+P,nearest_centroid,59,2,147,0.6111111111111112,0.609907120743034,target_background,Escherichia,150,clean,target_binary
ck4_p,CK4+P,logistic,59,2,147,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,59,2,222,0.6111111111111112,0.609907120743034,target_background,Escherichia,150,clean,target_binary
ck4p_msp,CK4P-MSP,logistic,59,2,222,0.4444444444444444,0.4375,target_background,Escherichia,150,clean,target_binary
ckmer5_count_l2,CK5,nearest_centroid,59,2,508,0.5555555555555556,0.55,target_background,Escherichia,150,clean,target_binary
ckmer5_count_l2,CK5,logistic,59,2,508,0.5555555555555556,0.5324675324675324,target_background,Escherichia,150,clean,target_binary
ck5_pca147,CK5 PCA-147,nearest_centroid,59,2,40,0.5555555555555556,0.55,target_background,Escherichia,150,clean,target_binary
ck5_pca147,CK5 PCA-147,logistic,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck5_pca222,CK5 PCA-222,nearest_centroid,59,2,40,0.5555555555555556,0.55,target_background,Escherichia,150,clean,target_binary
ck5_pca222,CK5 PCA-222,logistic,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck5_svd147,CK5 SVD-147,nearest_centroid,59,2,40,0.5555555555555556,0.55,target_background,Escherichia,150,clean,target_binary
ck5_svd147,CK5 SVD-147,logistic,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck5_svd222,CK5 SVD-222,nearest_centroid,59,2,40,0.5555555555555556,0.55,target_background,Escherichia,150,clean,target_binary
ck5_svd222,CK5 SVD-222,logistic,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck7_pca147,CK7 PCA-147,nearest_centroid,59,2,40,0.4444444444444444,0.41558441558441556,target_background,Escherichia,150,clean,target_binary
ck7_pca147,CK7 PCA-147,logistic,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck7_pca222,CK7 PCA-222,nearest_centroid,59,2,40,0.4444444444444444,0.41558441558441556,target_background,Escherichia,150,clean,target_binary
ck7_pca222,CK7 PCA-222,logistic,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck7_svd147,CK7 SVD-147,nearest_centroid,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck7_svd147,CK7 SVD-147,logistic,59,2,40,0.6111111111111112,0.609907120743034,target_background,Escherichia,150,clean,target_binary
ck7_svd222,CK7 SVD-222,nearest_centroid,59,2,40,0.5,0.4857142857142857,target_background,Escherichia,150,clean,target_binary
ck7_svd222,CK7 SVD-222,logistic,59,2,40,0.6111111111111112,0.609907120743034,target_background,Escherichia,150,clean,target_binary
ck4,CK4,nearest_centroid,78,3,136,0.2916666666666667,0.2837301587301587,within_genus_species,Klebsiella,150,clean,label
ck4,CK4,logistic,78,3,136,0.25,0.22698412698412695,within_genus_species,Klebsiella,150,clean,label
ck4_p,CK4+P,nearest_centroid,78,3,147,0.2916666666666667,0.2837301587301587,within_genus_species,Klebsiella,150,clean,label
ck4_p,CK4+P,logistic,78,3,147,0.25,0.22626262626262625,within_genus_species,Klebsiella,150,clean,label
ck4p_msp,CK4P-MSP,nearest_centroid,78,3,222,0.2916666666666667,0.2837301587301587,within_genus_species,Klebsiella,150,clean,label
ck4p_msp,CK4P-MSP,logistic,78,3,222,0.3333333333333333,0.29273504273504275,within_genus_species,Klebsiella,150,clean,label
ckmer5_count_l2,CK5,nearest_centroid,78,3,510,0.3333333333333333,0.2691511387163561,within_genus_species,Klebsiella,150,clean,label
ckmer5_count_l2,CK5,logistic,78,3,510,0.25,0.22277963582311408,within_genus_species,Klebsiella,150,clean,label
ck5_pca147,CK5 PCA-147,nearest_centroid,78,3,53,0.25,0.21031746031746032,within_genus_species,Klebsiella,150,clean,label
ck5_pca147,CK5 PCA-147,logistic,78,3,53,0.2916666666666667,0.2735042735042735,within_genus_species,Klebsiella,150,clean,label
ck5_pca222,CK5 PCA-222,nearest_centroid,78,3,53,0.25,0.21031746031746032,within_genus_species,Klebsiella,150,clean,label
ck5_pca222,CK5 PCA-222,logistic,78,3,53,0.2916666666666667,0.2735042735042735,within_genus_species,Klebsiella,150,clean,label
ck5_svd147,CK5 SVD-147,nearest_centroid,78,3,53,0.2916666666666667,0.22994652406417113,within_genus_species,Klebsiella,150,clean,label
ck5_svd147,CK5 SVD-147,logistic,78,3,53,0.2916666666666667,0.2546897546897547,within_genus_species,Klebsiella,150,clean,label
ck5_svd222,CK5 SVD-222,nearest_centroid,78,3,53,0.2916666666666667,0.22994652406417113,within_genus_species,Klebsiella,150,clean,label
ck5_svd222,CK5 SVD-222,logistic,78,3,53,0.2916666666666667,0.2546897546897547,within_genus_species,Klebsiella,150,clean,label
ck7_pca147,CK7 PCA-147,nearest_centroid,78,3,53,0.25,0.2222222222222222,within_genus_species,Klebsiella,150,clean,label
