representation,representation_label,n_features,fold,length,condition,macro_f1,accuracy,n_test_sources,baseline_macro_f1,retention_ratio
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,100,clean,0.887341574088562,0.8875,80,0.8559209384722898,1.0367097405893049
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,2,100,substitution_1pct,0.9124863259884357,0.9125,80,0.8559209384722898,1.0660871640984833
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,69,N_3pct,0.8742928975487115,0.875,80,0.8559209384722898,1.021464551514785
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,69,clean,0.8614391434419777,0.8625,80,0.8559209384722898,1.0064470965969559
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,69,substitution_1pct,0.8737373737373737,0.875,80,0.8559209384722898,1.0208155151536356
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,75,N_3pct,0.836246260431428,0.8375,80,0.8559209384722898,0.9770134399609635
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,75,clean,0.8607374584586169,0.8625,80,0.8559209384722898,1.0056272954309589
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,75,substitution_1pct,0.8607374584586169,0.8625,80,0.8559209384722898,1.0056272954309589
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,100,N_3pct,0.8607374584586169,0.8625,80,0.8559209384722898,1.0056272954309589
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,100,clean,0.8607374584586169,0.8625,80,0.8559209384722898,1.0056272954309589
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,3,100,substitution_1pct,0.8607374584586169,0.8625,80,0.8559209384722898,1.0056272954309589
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,69,N_3pct,0.8602375960866526,0.875,80,0.8559209384722898,1.0050432901221782
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,69,clean,0.8730382648562864,0.8875,80,0.8559209384722898,1.019998723730896
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,69,substitution_1pct,0.8575498575498576,0.875,80,0.8559209384722898,1.0019031186227028
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,75,N_3pct,0.8448245459354611,0.8625,80,0.8559209384722898,0.987035727205559
